code,coding_system,event_abbreviation,tags
237279007,SNOMED,Ongoingpregnancy,
30354006,SNOMED,Ongoingpregnancy,
198981000,SNOMED,Ongoingpregnancy,
198982007,SNOMED,Ongoingpregnancy,
198987001,SNOMED,Ongoingpregnancy,
46764007,SNOMED,Ongoingpregnancy,
198817008,SNOMED,Ongoingpregnancy,
49416000,SNOMED,Ongoingpregnancy,
199025001,SNOMED,Ongoingpregnancy,
199026000,SNOMED,Ongoingpregnancy,
199029007,SNOMED,Ongoingpregnancy,
22637007,SNOMED,Ongoingpregnancy,
199052006,SNOMED,Ongoingpregnancy,
199053001,SNOMED,Ongoingpregnancy,
199055008,SNOMED,Ongoingpregnancy,
199048006,SNOMED,Ongoingpregnancy,
199051004,SNOMED,Ongoingpregnancy,
4946002,SNOMED,Ongoingpregnancy,
275423001,SNOMED,Ongoingpregnancy,
699240001,SNOMED,Ongoingpregnancy,
32966004,SNOMED,Ongoingpregnancy,
199374006,SNOMED,Ongoingpregnancy,
199373000,SNOMED,Ongoingpregnancy,
199377004,SNOMED,Ongoingpregnancy,
62098001,SNOMED,Ongoingpregnancy,
10877007,SNOMED,Ongoingpregnancy,
17849001,SNOMED,Ongoingpregnancy,
157115005,SNOMED,Ongoingpregnancy,
206327004,SNOMED,Ongoingpregnancy,
200249004,SNOMED,Ongoingpregnancy,
200250004,SNOMED,Ongoingpregnancy,
200257001,SNOMED,Ongoingpregnancy,
60601008,SNOMED,Ongoingpregnancy,
200307006,SNOMED,Ongoingpregnancy,
200312007,SNOMED,Ongoingpregnancy,
267284008,SNOMED,Ongoingpregnancy,
200314008,SNOMED,Ongoingpregnancy,
200319003,SNOMED,Ongoingpregnancy,
267285009,SNOMED,Ongoingpregnancy,
200346008,SNOMED,Ongoingpregnancy,
200349001,SNOMED,Ongoingpregnancy,
267286005,SNOMED,Ongoingpregnancy,
64177003,SNOMED,Ongoingpregnancy,
206180007,SNOMED,Ongoingpregnancy,
38206000,SNOMED,Ongoingpregnancy,
206651002,SNOMED,Ongoingpregnancy,
206437008,SNOMED,Ongoingpregnancy,
206467002,SNOMED,Ongoingpregnancy,
65390006,SNOMED,Ongoingpregnancy,
206691004,SNOMED,Ongoingpregnancy,
206703004,SNOMED,Ongoingpregnancy,
95634003,SNOMED,Ongoingpregnancy,
156261009,SNOMED,Ongoingpregnancy,
199745000,SNOMED,Ongoingpregnancy,
200166006,SNOMED,Ongoingpregnancy,
200167002,SNOMED,Ongoingpregnancy,
200172006,SNOMED,Ongoingpregnancy,
200176009,SNOMED,Ongoingpregnancy,
200523005,SNOMED,Ongoingpregnancy,
27541007,SNOMED,Ongoingpregnancy,
79839005,SNOMED,Ongoingpregnancy,
200268001,SNOMED,Ongoingpregnancy,
200269009,SNOMED,Ongoingpregnancy,
200276004,SNOMED,Ongoingpregnancy,
267280004,SNOMED,Ongoingpregnancy,
57718004,SNOMED,Ongoingpregnancy,
2261009,SNOMED,Ongoingpregnancy,
42537006,SNOMED,Ongoingpregnancy,
85309007,SNOMED,Ongoingpregnancy,
26528001,SNOMED,Ongoingpregnancy,
24342007,SNOMED,Ongoingpregnancy,
62377009,SNOMED,Ongoingpregnancy,
128122002,SNOMED,Ongoingpregnancy,
157161005,SNOMED,Ongoingpregnancy,
157166000,SNOMED,Ongoingpregnancy,
206706007,SNOMED,Ongoingpregnancy,
22925008,SNOMED,Ongoingpregnancy,
41168002,SNOMED,Ongoingpregnancy,
415073005,SNOMED,Ongoingpregnancy,
82022002,SNOMED,Ongoingpregnancy,
276658003,SNOMED,Ongoingpregnancy,
47243004,SNOMED,Ongoingpregnancy,
63607006,SNOMED,Ongoingpregnancy,
36078000,SNOMED,Ongoingpregnancy,
49756002,SNOMED,Ongoingpregnancy,
123275009,SNOMED,Ongoingpregnancy,
42908004,SNOMED,Ongoingpregnancy,
70611002,SNOMED,Ongoingpregnancy,
10742003,SNOMED,Ongoingpregnancy,
57341009,SNOMED,Ongoingpregnancy,
156098004,SNOMED,Ongoingpregnancy,
198882006,SNOMED,Ongoingpregnancy,
198885008,SNOMED,Ongoingpregnancy,
22689002,SNOMED,Ongoingpregnancy,
54048003,SNOMED,Ongoingpregnancy,
14094001,SNOMED,Ongoingpregnancy,
156113005,SNOMED,Ongoingpregnancy,
267308007,SNOMED,Ongoingpregnancy,
156114004,SNOMED,Ongoingpregnancy,
19569008,SNOMED,Ongoingpregnancy,
199020006,SNOMED,Ongoingpregnancy,
199024002,SNOMED,Ongoingpregnancy,
157059004,SNOMED,Ongoingpregnancy,
198930005,SNOMED,Ongoingpregnancy,
36813001,SNOMED,Ongoingpregnancy,
156122006,SNOMED,Ongoingpregnancy,
199061006,SNOMED,Ongoingpregnancy,
199062004,SNOMED,Ongoingpregnancy,
199065002,SNOMED,Ongoingpregnancy,
199066001,SNOMED,Ongoingpregnancy,
90968009,SNOMED,Ongoingpregnancy,
26623000,SNOMED,Ongoingpregnancy,
29421008,SNOMED,Ongoingpregnancy,
5939002,SNOMED,Ongoingpregnancy,
67042008,SNOMED,Ongoingpregnancy,
13943000,SNOMED,Ongoingpregnancy,
198814001,SNOMED,Ongoingpregnancy,
198815000,SNOMED,Ongoingpregnancy,
59919008,SNOMED,Ongoingpregnancy,
198886009,SNOMED,Ongoingpregnancy,
198891005,SNOMED,Ongoingpregnancy,
198892003,SNOMED,Ongoingpregnancy,
198895001,SNOMED,Ongoingpregnancy,
25825004,SNOMED,Ongoingpregnancy,
111434009,SNOMED,Ongoingpregnancy,
111435005,SNOMED,Ongoingpregnancy,
111433003,SNOMED,Ongoingpregnancy,
198896000,SNOMED,Ongoingpregnancy,
267197003,SNOMED,Ongoingpregnancy,
156099007,SNOMED,Ongoingpregnancy,
198897009,SNOMED,Ongoingpregnancy,
198898004,SNOMED,Ongoingpregnancy,
198902005,SNOMED,Ongoingpregnancy,
7792000,SNOMED,Ongoingpregnancy,
156101000,SNOMED,Ongoingpregnancy,
19882008,SNOMED,Ongoingpregnancy,
198903000,SNOMED,Ongoingpregnancy,
198904006,SNOMED,Ongoingpregnancy,
198907004,SNOMED,Ongoingpregnancy,
198956003,SNOMED,Ongoingpregnancy,
198957007,SNOMED,Ongoingpregnancy,
198962008,SNOMED,Ongoingpregnancy,
156116002,SNOMED,Ongoingpregnancy,
199030002,SNOMED,Ongoingpregnancy,
199031003,SNOMED,Ongoingpregnancy,
199034006,SNOMED,Ongoingpregnancy,
38331001,SNOMED,Ongoingpregnancy,
200497001,SNOMED,Ongoingpregnancy,
199046005,SNOMED,Ongoingpregnancy,
199060007,SNOMED,Ongoingpregnancy,
267201003,SNOMED,Ongoingpregnancy,
156131006,SNOMED,Ongoingpregnancy,
199068000,SNOMED,Ongoingpregnancy,
199071008,SNOMED,Ongoingpregnancy,
267314000,SNOMED,Ongoingpregnancy,
414249001,SNOMED,Ongoingpregnancy,
90127001,SNOMED,Ongoingpregnancy,
198816004,SNOMED,Ongoingpregnancy,
90645002,SNOMED,Ongoingpregnancy,
7822001,SNOMED,Ongoingpregnancy,
30850008,SNOMED,Ongoingpregnancy,
111437002,SNOMED,Ongoingpregnancy,
156100004,SNOMED,Ongoingpregnancy,
156104008,SNOMED,Ongoingpregnancy,
157060009,SNOMED,Ongoingpregnancy,
198936004,SNOMED,Ongoingpregnancy,
198937008,SNOMED,Ongoingpregnancy,
198940008,SNOMED,Ongoingpregnancy,
34842007,SNOMED,Ongoingpregnancy,
156108006,SNOMED,Ongoingpregnancy,
198972006,SNOMED,Ongoingpregnancy,
198973001,SNOMED,Ongoingpregnancy,
198978005,SNOMED,Ongoingpregnancy,
198980004,SNOMED,Ongoingpregnancy,
267200002,SNOMED,Ongoingpregnancy,
41114007,SNOMED,Ongoingpregnancy,
156117006,SNOMED,Ongoingpregnancy,
199040004,SNOMED,Ongoingpregnancy,
199041000,SNOMED,Ongoingpregnancy,
199045009,SNOMED,Ongoingpregnancy,
267309004,SNOMED,Ongoingpregnancy,
90325002,SNOMED,Ongoingpregnancy,
198942000,SNOMED,Ongoingpregnancy,
198943005,SNOMED,Ongoingpregnancy,
198948001,SNOMED,Ongoingpregnancy,
156107001,SNOMED,Ongoingpregnancy,
198963003,SNOMED,Ongoingpregnancy,
198964009,SNOMED,Ongoingpregnancy,
198970003,SNOMED,Ongoingpregnancy,
198971004,SNOMED,Ongoingpregnancy,
237279007,SNOMED,Ongoingpregnancy,
30354006,SNOMED,Ongoingpregnancy,
156110008,SNOMED,Ongoingpregnancy,
198981000,SNOMED,Ongoingpregnancy,
198982007,SNOMED,Ongoingpregnancy,
198987001,SNOMED,Ongoingpregnancy,
46764007,SNOMED,Ongoingpregnancy,
156078009,SNOMED,Ongoingpregnancy,
198817008,SNOMED,Ongoingpregnancy,
198873000,SNOMED,Ongoingpregnancy,
49416000,SNOMED,Ongoingpregnancy,
199025001,SNOMED,Ongoingpregnancy,
199026000,SNOMED,Ongoingpregnancy,
199029007,SNOMED,Ongoingpregnancy,
22637007,SNOMED,Ongoingpregnancy,
199052006,SNOMED,Ongoingpregnancy,
199053001,SNOMED,Ongoingpregnancy,
199055008,SNOMED,Ongoingpregnancy,
199047001,SNOMED,Ongoingpregnancy,
199048006,SNOMED,Ongoingpregnancy,
199051004,SNOMED,Ongoingpregnancy,
4946002,SNOMED,Ongoingpregnancy,
275423001,SNOMED,Ongoingpregnancy,
699240001,SNOMED,Ongoingpregnancy,
32966004,SNOMED,Ongoingpregnancy,
48194001,SNOMED,Ongoingpregnancy,
199374006,SNOMED,Ongoingpregnancy,
199377004,SNOMED,Ongoingpregnancy,
62098001,SNOMED,Ongoingpregnancy,
199373000,SNOMED,Ongoingpregnancy,
10877007,SNOMED,Ongoingpregnancy,
206463003,SNOMED,Ongoingpregnancy,
206467002,SNOMED,Ongoingpregnancy,
157108002,SNOMED,Ongoingpregnancy,
157115005,SNOMED,Ongoingpregnancy,
17849001,SNOMED,Ongoingpregnancy,
206327004,SNOMED,Ongoingpregnancy,
156270007,SNOMED,Ongoingpregnancy,
200249004,SNOMED,Ongoingpregnancy,
200250004,SNOMED,Ongoingpregnancy,
200257001,SNOMED,Ongoingpregnancy,
60601008,SNOMED,Ongoingpregnancy,
200306002,SNOMED,Ongoingpregnancy,
200307006,SNOMED,Ongoingpregnancy,
200312007,SNOMED,Ongoingpregnancy,
267284008,SNOMED,Ongoingpregnancy,
200313002,SNOMED,Ongoingpregnancy,
200314008,SNOMED,Ongoingpregnancy,
200319003,SNOMED,Ongoingpregnancy,
267285009,SNOMED,Ongoingpregnancy,
200345007,SNOMED,Ongoingpregnancy,
200346008,SNOMED,Ongoingpregnancy,
200349001,SNOMED,Ongoingpregnancy,
267286005,SNOMED,Ongoingpregnancy,
64177003,SNOMED,Ongoingpregnancy,
157084001,SNOMED,Ongoingpregnancy,
206180007,SNOMED,Ongoingpregnancy,
38206000,SNOMED,Ongoingpregnancy,
206651002,SNOMED,Ongoingpregnancy,
206437008,SNOMED,Ongoingpregnancy,
206526009,SNOMED,Ongoingpregnancy,
65390006,SNOMED,Ongoingpregnancy,
206691004,SNOMED,Ongoingpregnancy,
206703004,SNOMED,Ongoingpregnancy,
95634003,SNOMED,Ongoingpregnancy,
156201007,SNOMED,Ongoingpregnancy,
156261009,SNOMED,Ongoingpregnancy,
199745000,SNOMED,Ongoingpregnancy,
200166006,SNOMED,Ongoingpregnancy,
200167002,SNOMED,Ongoingpregnancy,
200172006,SNOMED,Ongoingpregnancy,
200176009,SNOMED,Ongoingpregnancy,
200523005,SNOMED,Ongoingpregnancy,
267342003,SNOMED,Ongoingpregnancy,
27541007,SNOMED,Ongoingpregnancy,
79839005,SNOMED,Ongoingpregnancy,
200203008,SNOMED,Ongoingpregnancy,
200268001,SNOMED,Ongoingpregnancy,
200269009,SNOMED,Ongoingpregnancy,
200276004,SNOMED,Ongoingpregnancy,
267280004,SNOMED,Ongoingpregnancy,
57718004,SNOMED,Ongoingpregnancy,
2261009,SNOMED,Ongoingpregnancy,
42537006,SNOMED,Ongoingpregnancy,
85309007,SNOMED,Ongoingpregnancy,
26528001,SNOMED,Ongoingpregnancy,
24342007,SNOMED,Ongoingpregnancy,
199277001,SNOMED,Ongoingpregnancy,
62377009,SNOMED,Ongoingpregnancy,
128122002,SNOMED,Ongoingpregnancy,
157035009,SNOMED,Ongoingpregnancy,
157088003,SNOMED,Ongoingpregnancy,
157161005,SNOMED,Ongoingpregnancy,
157166000,SNOMED,Ongoingpregnancy,
157167009,SNOMED,Ongoingpregnancy,
206000007,SNOMED,Ongoingpregnancy,
206706007,SNOMED,Ongoingpregnancy,
22925008,SNOMED,Ongoingpregnancy,
268887007,SNOMED,Ongoingpregnancy,
270523001,SNOMED,Ongoingpregnancy,
41168002,SNOMED,Ongoingpregnancy,
415073005,SNOMED,Ongoingpregnancy,
82022002,SNOMED,Ongoingpregnancy,
206170008,SNOMED,Ongoingpregnancy,
276658003,SNOMED,Ongoingpregnancy,
47243004,SNOMED,Ongoingpregnancy,
63607006,SNOMED,Ongoingpregnancy,
36078000,SNOMED,Ongoingpregnancy,
157111001,SNOMED,Ongoingpregnancy,
49756002,SNOMED,Ongoingpregnancy,
123275009,SNOMED,Ongoingpregnancy,
42908004,SNOMED,Ongoingpregnancy,
70611002,SNOMED,Ongoingpregnancy,
10742003,SNOMED,Ongoingpregnancy,
57341009,SNOMED,Ongoingpregnancy,
267202005,SNOMED,Ongoingpregnancy,
274119009,SNOMED,Ongoingpregnancy,
237228001,SNOMED,Ongoingpregnancy,
39763004,SNOMED,Ongoingpregnancy,
237231000,SNOMED,Ongoingpregnancy,
75150001,SNOMED,Ongoingpregnancy,
59136001,SNOMED,Ongoingpregnancy,
199249005,SNOMED,Ongoingpregnancy,
45828008,SNOMED,Ongoingpregnancy,
34150001,SNOMED,Ongoingpregnancy,
27342004,SNOMED,Ongoingpregnancy,
35255008,SNOMED,Ongoingpregnancy,
34242002,SNOMED,Ongoingpregnancy,
199196008,SNOMED,Ongoingpregnancy,
270497005,SNOMED,Ongoingpregnancy,
84939004,SNOMED,Ongoingpregnancy,
199223000,SNOMED,Ongoingpregnancy,
199234002,SNOMED,Ongoingpregnancy,
76751001,SNOMED,Ongoingpregnancy,
199222005,SNOMED,Ongoingpregnancy,
17787002,SNOMED,Ongoingpregnancy,
199092008,SNOMED,Ongoingpregnancy,
199097002,SNOMED,Ongoingpregnancy,
200574002,SNOMED,Ongoingpregnancy,
200573008,SNOMED,Ongoingpregnancy,
19794007,SNOMED,Ongoingpregnancy,
199175001,SNOMED,Ongoingpregnancy,
199182002,SNOMED,Ongoingpregnancy,
430933008,SNOMED,Ongoingpregnancy,
199072001,SNOMED,Ongoingpregnancy,
267202005,SNOMED,Ongoingpregnancy,
156135002,SNOMED,Ongoingpregnancy,
274119009,SNOMED,Ongoingpregnancy,
199250005,SNOMED,Ongoingpregnancy,
237228001,SNOMED,Ongoingpregnancy,
39763004,SNOMED,Ongoingpregnancy,
199079005,SNOMED,Ongoingpregnancy,
237231000,SNOMED,Ongoingpregnancy,
75150001,SNOMED,Ongoingpregnancy,
59136001,SNOMED,Ongoingpregnancy,
156140005,SNOMED,Ongoingpregnancy,
199249005,SNOMED,Ongoingpregnancy,
45828008,SNOMED,Ongoingpregnancy,
34150001,SNOMED,Ongoingpregnancy,
27342004,SNOMED,Ongoingpregnancy,
35255008,SNOMED,Ongoingpregnancy,
34242002,SNOMED,Ongoingpregnancy,
199190002,SNOMED,Ongoingpregnancy,
199196008,SNOMED,Ongoingpregnancy,
270497005,SNOMED,Ongoingpregnancy,
84939004,SNOMED,Ongoingpregnancy,
156138000,SNOMED,Ongoingpregnancy,
199223000,SNOMED,Ongoingpregnancy,
199234002,SNOMED,Ongoingpregnancy,
76751001,SNOMED,Ongoingpregnancy,
199222005,SNOMED,Ongoingpregnancy,
17787002,SNOMED,Ongoingpregnancy,
199091001,SNOMED,Ongoingpregnancy,
199092008,SNOMED,Ongoingpregnancy,
199097002,SNOMED,Ongoingpregnancy,
200574002,SNOMED,Ongoingpregnancy,
200573008,SNOMED,Ongoingpregnancy,
267316003,SNOMED,Ongoingpregnancy,
19794007,SNOMED,Ongoingpregnancy,
199175001,SNOMED,Ongoingpregnancy,
199182002,SNOMED,Ongoingpregnancy,
430933008,SNOMED,Ongoingpregnancy,
415105001,SNOMED,Ongoingpregnancy,
200262000,SNOMED,Ongoingpregnancy,
200261007,SNOMED,Ongoingpregnancy,
200267006,SNOMED,Ongoingpregnancy,
200268001,SNOMED,Ongoingpregnancy,
200269009,SNOMED,Ongoingpregnancy,
200276004,SNOMED,Ongoingpregnancy,
267280004,SNOMED,Ongoingpregnancy,
57718004,SNOMED,Ongoingpregnancy,
200250004,SNOMED,Ongoingpregnancy,
200257001,SNOMED,Ongoingpregnancy,
308141005,SNOMED,Ongoingpregnancy,
90968009,SNOMED,Ongoingpregnancy,
199066001,SNOMED,Ongoingpregnancy,
199065002,SNOMED,Ongoingpregnancy,
199062004,SNOMED,Ongoingpregnancy,
415105001,SNOMED,Ongoingpregnancy,
200203008,SNOMED,Ongoingpregnancy,
200268001,SNOMED,Ongoingpregnancy,
200269009,SNOMED,Ongoingpregnancy,
200276004,SNOMED,Ongoingpregnancy,
267280004,SNOMED,Ongoingpregnancy,
57718004,SNOMED,Ongoingpregnancy,
156270007,SNOMED,Ongoingpregnancy,
200249004,SNOMED,Ongoingpregnancy,
200250004,SNOMED,Ongoingpregnancy,
200257001,SNOMED,Ongoingpregnancy,
90968009,SNOMED,Ongoingpregnancy,
199061006,SNOMED,Ongoingpregnancy,
199062004,SNOMED,Ongoingpregnancy,
199065002,SNOMED,Ongoingpregnancy,
12867002,SNOMED,Ongoingpregnancy,
199576009,SNOMED,Ongoingpregnancy,
199579002,SNOMED,Ongoingpregnancy,
24141009,SNOMED,Ongoingpregnancy,
71028008,SNOMED,Ongoingpregnancy,
199581000,SNOMED,Ongoingpregnancy,
199584008,SNOMED,Ongoingpregnancy,
44795003,SNOMED,Ongoingpregnancy,
66064007,SNOMED,Ongoingpregnancy,
3554000,SNOMED,Ongoingpregnancy,
397949005,SNOMED,Ongoingpregnancy,
398276003,SNOMED,Ongoingpregnancy,
22173004,SNOMED,Ongoingpregnancy,
23001005,SNOMED,Ongoingpregnancy,
22288000,SNOMED,Ongoingpregnancy,
76871004,SNOMED,Ongoingpregnancy,
43651009,SNOMED,Ongoingpregnancy,
62612003,SNOMED,Ongoingpregnancy,
80818002,SNOMED,Ongoingpregnancy,
237149005,SNOMED,Ongoingpregnancy,
68931000,SNOMED,Ongoingpregnancy,
7215001,SNOMED,Ongoingpregnancy,
48838004,SNOMED,Ongoingpregnancy,
237148002,SNOMED,Ongoingpregnancy,
5423000,SNOMED,Ongoingpregnancy,
39457009,SNOMED,Ongoingpregnancy,
609421006,SNOMED,Ongoingpregnancy,
3885002,SNOMED,Ongoingpregnancy,
50120008,SNOMED,Ongoingpregnancy,
13866000,SNOMED,Ongoingpregnancy,
20845005,SNOMED,Ongoingpregnancy,
199547006,SNOMED,Ongoingpregnancy,
199548001,SNOMED,Ongoingpregnancy,
199552001,SNOMED,Ongoingpregnancy,
237156004,SNOMED,Ongoingpregnancy,
237157008,SNOMED,Ongoingpregnancy,
237163004,SNOMED,Ongoingpregnancy,
237164005,SNOMED,Ongoingpregnancy,
237185005,SNOMED,Ongoingpregnancy,
237191007,SNOMED,Ongoingpregnancy,
237192000,SNOMED,Ongoingpregnancy,
199551008,SNOMED,Ongoingpregnancy,
200520008,SNOMED,Ongoingpregnancy,
12867002,SNOMED,Ongoingpregnancy,
199576009,SNOMED,Ongoingpregnancy,
199579002,SNOMED,Ongoingpregnancy,
206392000,SNOMED,Ongoingpregnancy,
24141009,SNOMED,Ongoingpregnancy,
71028008,SNOMED,Ongoingpregnancy,
156182009,SNOMED,Ongoingpregnancy,
199580004,SNOMED,Ongoingpregnancy,
199581000,SNOMED,Ongoingpregnancy,
199584008,SNOMED,Ongoingpregnancy,
44795003,SNOMED,Ongoingpregnancy,
66064007,SNOMED,Ongoingpregnancy,
3554000,SNOMED,Ongoingpregnancy,
397949005,SNOMED,Ongoingpregnancy,
398276003,SNOMED,Ongoingpregnancy,
22173004,SNOMED,Ongoingpregnancy,
23001005,SNOMED,Ongoingpregnancy,
22288000,SNOMED,Ongoingpregnancy,
76871004,SNOMED,Ongoingpregnancy,
43651009,SNOMED,Ongoingpregnancy,
62612003,SNOMED,Ongoingpregnancy,
80818002,SNOMED,Ongoingpregnancy,
199536004,SNOMED,Ongoingpregnancy,
237149005,SNOMED,Ongoingpregnancy,
68931000,SNOMED,Ongoingpregnancy,
7215001,SNOMED,Ongoingpregnancy,
48838004,SNOMED,Ongoingpregnancy,
199542000,SNOMED,Ongoingpregnancy,
237148002,SNOMED,Ongoingpregnancy,
5423000,SNOMED,Ongoingpregnancy,
39457009,SNOMED,Ongoingpregnancy,
609421006,SNOMED,Ongoingpregnancy,
3885002,SNOMED,Ongoingpregnancy,
50120008,SNOMED,Ongoingpregnancy,
13866000,SNOMED,Ongoingpregnancy,
20845005,SNOMED,Ongoingpregnancy,
199547006,SNOMED,Ongoingpregnancy,
199548001,SNOMED,Ongoingpregnancy,
199552001,SNOMED,Ongoingpregnancy,
199502005,SNOMED,Ongoingpregnancy,
199508009,SNOMED,Ongoingpregnancy,
237156004,SNOMED,Ongoingpregnancy,
237157008,SNOMED,Ongoingpregnancy,
237163004,SNOMED,Ongoingpregnancy,
237164005,SNOMED,Ongoingpregnancy,
199495000,SNOMED,Ongoingpregnancy,
237185005,SNOMED,Ongoingpregnancy,
199487004,SNOMED,Ongoingpregnancy,
199493007,SNOMED,Ongoingpregnancy,
237191007,SNOMED,Ongoingpregnancy,
237192000,SNOMED,Ongoingpregnancy,
199551008,SNOMED,Ongoingpregnancy,
200520008,SNOMED,Ongoingpregnancy,
10573002,SNOMED,Ongoingpregnancy,
199676004,SNOMED,Ongoingpregnancy,
199679006,SNOMED,Ongoingpregnancy,
312194002,SNOMED,Ongoingpregnancy,
11612004,SNOMED,Ongoingpregnancy,
199657001,SNOMED,Ongoingpregnancy,
199663005,SNOMED,Ongoingpregnancy,
237266003,SNOMED,Ongoingpregnancy,
44223004,SNOMED,Ongoingpregnancy,
199645005,SNOMED,Ongoingpregnancy,
199648007,SNOMED,Ongoingpregnancy,
199650004,SNOMED,Ongoingpregnancy,
267261001,SNOMED,Ongoingpregnancy,
405235009,SNOMED,Ongoingpregnancy,
86203003,SNOMED,Ongoingpregnancy,
206597007,SNOMED,Ongoingpregnancy,
233815004,SNOMED,Ongoingpregnancy,
35604006,SNOMED,Ongoingpregnancy,
39249009,SNOMED,Ongoingpregnancy,
199652007,SNOMED,Ongoingpregnancy,
199656005,SNOMED,Ongoingpregnancy,
59566000,SNOMED,Ongoingpregnancy,
200350001,SNOMED,Ongoingpregnancy,
200353004,SNOMED,Ongoingpregnancy,
51195001,SNOMED,Ongoingpregnancy,
199717006,SNOMED,Ongoingpregnancy,
199720003,SNOMED,Ongoingpregnancy,
29399001,SNOMED,Ongoingpregnancy,
200542009,SNOMED,Ongoingpregnancy,
308133005,SNOMED,Ongoingpregnancy,
200261007,SNOMED,Ongoingpregnancy,
200262000,SNOMED,Ongoingpregnancy,
200267006,SNOMED,Ongoingpregnancy,
200314008,SNOMED,Ongoingpregnancy,
200319003,SNOMED,Ongoingpregnancy,
267285009,SNOMED,Ongoingpregnancy,
71473008,SNOMED,Ongoingpregnancy,
20391007,SNOMED,Ongoingpregnancy,
42571002,SNOMED,Ongoingpregnancy,
60038007,SNOMED,Ongoingpregnancy,
77854008,SNOMED,Ongoingpregnancy,
64171002,SNOMED,Ongoingpregnancy,
55565007,SNOMED,Ongoingpregnancy,
87043009,SNOMED,Ongoingpregnancy,
200268001,SNOMED,Ongoingpregnancy,
200269009,SNOMED,Ongoingpregnancy,
200276004,SNOMED,Ongoingpregnancy,
267280004,SNOMED,Ongoingpregnancy,
57718004,SNOMED,Ongoingpregnancy,
200222004,SNOMED,Ongoingpregnancy,
200223009,SNOMED,Ongoingpregnancy,
200230003,SNOMED,Ongoingpregnancy,
47780009,SNOMED,Ongoingpregnancy,
2261009,SNOMED,Ongoingpregnancy,
200110006,SNOMED,Ongoingpregnancy,
200115001,SNOMED,Ongoingpregnancy,
88887003,SNOMED,Ongoingpregnancy,
200249004,SNOMED,Ongoingpregnancy,
200250004,SNOMED,Ongoingpregnancy,
200257001,SNOMED,Ongoingpregnancy,
200240000,SNOMED,Ongoingpregnancy,
200241001,SNOMED,Ongoingpregnancy,
200248007,SNOMED,Ongoingpregnancy,
200231004,SNOMED,Ongoingpregnancy,
200234007,SNOMED,Ongoingpregnancy,
49956009,SNOMED,Ongoingpregnancy,
308136002,SNOMED,Ongoingpregnancy,
200204002,SNOMED,Ongoingpregnancy,
200205001,SNOMED,Ongoingpregnancy,
200212005,SNOMED,Ongoingpregnancy,
5626004,SNOMED,Ongoingpregnancy,
72860003,SNOMED,Ongoingpregnancy,
199687007,SNOMED,Ongoingpregnancy,
199688002,SNOMED,Ongoingpregnancy,
199691002,SNOMED,Ongoingpregnancy,
199699000,SNOMED,Ongoingpregnancy,
199702007,SNOMED,Ongoingpregnancy,
240298005,SNOMED,Ongoingpregnancy,
240299002,SNOMED,Ongoingpregnancy,
206002004,SNOMED,Ongoingpregnancy,
206033002,SNOMED,Ongoingpregnancy,
6593004,SNOMED,Ongoingpregnancy,
251673004,SNOMED,Ongoingpregnancy,
289341007,SNOMED,Ongoingpregnancy,
200098002,SNOMED,Ongoingpregnancy,
200103000,SNOMED,Ongoingpregnancy,
87383005,SNOMED,Ongoingpregnancy,
200498006,SNOMED,Ongoingpregnancy,
308141005,SNOMED,Ongoingpregnancy,
199660008,SNOMED,Ongoingpregnancy,
200214006,SNOMED,Ongoingpregnancy,
200221006,SNOMED,Ongoingpregnancy,
267282007,SNOMED,Ongoingpregnancy,
10573002,SNOMED,Ongoingpregnancy,
199675000,SNOMED,Ongoingpregnancy,
199676004,SNOMED,Ongoingpregnancy,
199679006,SNOMED,Ongoingpregnancy,
312194002,SNOMED,Ongoingpregnancy,
11612004,SNOMED,Ongoingpregnancy,
267263003,SNOMED,Ongoingpregnancy,
156189000,SNOMED,Ongoingpregnancy,
156191008,SNOMED,Ongoingpregnancy,
157050000,SNOMED,Ongoingpregnancy,
199657001,SNOMED,Ongoingpregnancy,
199663005,SNOMED,Ongoingpregnancy,
237266003,SNOMED,Ongoingpregnancy,
267338001,SNOMED,Ongoingpregnancy,
44223004,SNOMED,Ongoingpregnancy,
156188008,SNOMED,Ongoingpregnancy,
157052008,SNOMED,Ongoingpregnancy,
199644009,SNOMED,Ongoingpregnancy,
199645005,SNOMED,Ongoingpregnancy,
199648007,SNOMED,Ongoingpregnancy,
199650004,SNOMED,Ongoingpregnancy,
267261001,SNOMED,Ongoingpregnancy,
405235009,SNOMED,Ongoingpregnancy,
86203003,SNOMED,Ongoingpregnancy,
204507004,SNOMED,Ongoingpregnancy,
206597007,SNOMED,Ongoingpregnancy,
233815004,SNOMED,Ongoingpregnancy,
35604006,SNOMED,Ongoingpregnancy,
39249009,SNOMED,Ongoingpregnancy,
156190009,SNOMED,Ongoingpregnancy,
157051001,SNOMED,Ongoingpregnancy,
199652007,SNOMED,Ongoingpregnancy,
199656005,SNOMED,Ongoingpregnancy,
59566000,SNOMED,Ongoingpregnancy,
200350001,SNOMED,Ongoingpregnancy,
200353004,SNOMED,Ongoingpregnancy,
51195001,SNOMED,Ongoingpregnancy,
199717006,SNOMED,Ongoingpregnancy,
199720003,SNOMED,Ongoingpregnancy,
29399001,SNOMED,Ongoingpregnancy,
200542009,SNOMED,Ongoingpregnancy,
200210002,SNOMED,Ongoingpregnancy,
308133005,SNOMED,Ongoingpregnancy,
