code,coding_system,event_abbreviation,tags
Q446.,READ,Birth,possible
Q447.,READ,Birth,possible
Q448.,READ,Birth,possible
Q450.,READ,Birth,possible
Q451.,READ,Birth,possible
Q451z,READ,Birth,possible
Q452.,READ,Birth,possible
Q454z,READ,Birth,possible
Q454.,READ,Birth,possible
Q456.,READ,Birth,possible
Q457.,READ,Birth,possible
Q457z,READ,Birth,possible
Q461.,READ,Birth,possible
Q462.,READ,Birth,possible
Q463.,READ,Birth,possible
Q465.,READ,Birth,possible
Q466z,READ,Birth,possible
Q4660,READ,Birth,possible
Q470.,READ,Birth,possible
Q479.,READ,Birth,possible
Q471.,READ,Birth,possible
Q471z,READ,Birth,possible
Q472.,READ,Birth,possible
Q473.,READ,Birth,possible
Qyu80,READ,Birth,possible
Q474.,READ,Birth,possible
Q477.,READ,Birth,possible
Q480.,READ,Birth,possible
Q483.,READ,Birth,possible
Q483z,READ,Birth,possible
Q4830,READ,Birth,possible
Q484.,READ,Birth,possible
Q484z,READ,Birth,possible
Q493.,READ,Birth,possible
Qyu11,READ,Birth,possible
Qyu12,READ,Birth,possible
Qyu37,READ,Birth,possible
Qyu38,READ,Birth,possible
Qyu45,READ,Birth,possible
Qyu5D,READ,Birth,possible
Qyu72,READ,Birth,possible
Qyu8.,READ,Birth,possible
QyuA3,READ,Birth,possible
Qz...,READ,Birth,possible
Q....,READ,Birth,possible
R0631,READ,Birth,possible
ZV24.,READ,Birth,possible
ZV242,READ,Birth,possible
L182.,READ,Birth,possible
L182z,READ,Birth,possible
Xa08x,READ,Birth,possible
Q422.,READ,Birth,possible
Q42z.,READ,Birth,possible
Q42..,READ,Birth,possible
A94003,ICPC2P,Birth,possible
A94015,ICPC2P,Birth,possible
A94018,ICPC2P,Birth,possible
A94021,ICPC2P,Birth,possible
A94023,ICPC2P,Birth,possible
R04015,ICPC2P,Birth,possible
S06003,ICPC2P,Birth,possible
W03001,ICPC2P,Birth,possible
W03004,ICPC2P,Birth,possible
W17001,ICPC2P,Birth,possible
W17002,ICPC2P,Birth,possible
W19010,ICPC2P,Birth,possible
W19011,ICPC2P,Birth,possible
W19012,ICPC2P,Birth,possible
W70001,ICPC2P,Birth,possible
W70002,ICPC2P,Birth,possible
W92009,ICPC2P,Birth,possible
W99002,ICPC2P,Birth,possible
A94007,ICPC2P,Birth,possible
10152009,SNOMED,Birth,possible
10588007,SNOMED,Birth,possible
10759191000119106,SNOMED,Birth,possible
10760301000119103,SNOMED,Birth,possible
10877007,SNOMED,Birth,possible
206467002,SNOMED,Birth,possible
111449001,SNOMED,Birth,possible
156211000,SNOMED,Birth,possible
199818007,SNOMED,Birth,possible
199822002,SNOMED,Birth,possible
387692004,SNOMED,Birth,possible
387696001,SNOMED,Birth,possible
387700009,SNOMED,Birth,possible
111453004,SNOMED,Birth,possible
200034003,SNOMED,Birth,possible
200035002,SNOMED,Birth,possible
200036001,SNOMED,Birth,possible
200039008,SNOMED,Birth,possible
111454005,SNOMED,Birth,possible
111459000,SNOMED,Birth,possible
111470007,SNOMED,Birth,possible
206473001,SNOMED,Birth,possible
206477000,SNOMED,Birth,possible
118213005,SNOMED,Birth,possible
11914001,SNOMED,Birth,possible
12301009,SNOMED,Birth,possible
123275009,SNOMED,Birth,possible
42908004,SNOMED,Birth,possible
123301002,SNOMED,Birth,possible
200178005,SNOMED,Birth,possible
200193009,SNOMED,Birth,possible
200194003,SNOMED,Birth,possible
200197005,SNOMED,Birth,possible
267365008,SNOMED,Birth,possible
12546009,SNOMED,Birth,possible
128089006,SNOMED,Birth,possible
363220001,SNOMED,Birth,possible
128122002,SNOMED,Birth,possible
157161005,SNOMED,Birth,possible
206000007,SNOMED,Birth,possible
22925008,SNOMED,Birth,possible
41168002,SNOMED,Birth,possible
133906008,SNOMED,Birth,possible
133907004,SNOMED,Birth,possible
13795004,SNOMED,Birth,possible
14022007,SNOMED,Birth,possible
399363000,SNOMED,Birth,possible
7428005,SNOMED,Birth,possible
14597000,SNOMED,Birth,possible
200277008,SNOMED,Birth,possible
200279006,SNOMED,Birth,possible
267365008,SNOMED,Birth,possible
147035002,SNOMED,Birth,possible
313178001,SNOMED,Birth,possible
147036001,SNOMED,Birth,possible
313179009,SNOMED,Birth,possible
147079004,SNOMED,Birth,possible
147084005,SNOMED,Birth,possible
16207008,SNOMED,Birth,possible
14918004,SNOMED,Birth,possible
15539009,SNOMED,Birth,possible
157134005,SNOMED,Birth,possible
206432002,SNOMED,Birth,possible
156100004,SNOMED,Birth,possible
156104008,SNOMED,Birth,possible
198896000,SNOMED,Birth,possible
198937008,SNOMED,Birth,possible
34842007,SNOMED,Birth,possible
156102007,SNOMED,Birth,possible
198908009,SNOMED,Birth,possible
198909001,SNOMED,Birth,possible
198913008,SNOMED,Birth,possible
360561001,SNOMED,Birth,possible
405736009,SNOMED,Birth,possible
156103002,SNOMED,Birth,possible
198916000,SNOMED,Birth,possible
198919007,SNOMED,Birth,possible
267199000,SNOMED,Birth,possible
2814002,SNOMED,Birth,possible
156110008,SNOMED,Birth,possible
198981000,SNOMED,Birth,possible
198982007,SNOMED,Birth,possible
198987001,SNOMED,Birth,possible
46764007,SNOMED,Birth,possible
156156000,SNOMED,Birth,possible
199343009,SNOMED,Birth,possible
199346001,SNOMED,Birth,possible
156160002,SNOMED,Birth,possible
199374006,SNOMED,Birth,possible
199377004,SNOMED,Birth,possible
62098001,SNOMED,Birth,possible
156162005,SNOMED,Birth,possible
199397009,SNOMED,Birth,possible
25749005,SNOMED,Birth,possible
156207006,SNOMED,Birth,possible
199795004,SNOMED,Birth,possible
156212007,SNOMED,Birth,possible
199823007,SNOMED,Birth,possible
199826004,SNOMED,Birth,possible
156232008,SNOMED,Birth,possible
156233003,SNOMED,Birth,possible
199968003,SNOMED,Birth,possible
199971006,SNOMED,Birth,possible
156239004,SNOMED,Birth,possible
156243000,SNOMED,Birth,possible
47821001,SNOMED,Birth,possible
156241003,SNOMED,Birth,possible
200024007,SNOMED,Birth,possible
200027000,SNOMED,Birth,possible
23171006,SNOMED,Birth,possible
156242005,SNOMED,Birth,possible
200029002,SNOMED,Birth,possible
200032004,SNOMED,Birth,possible
156263007,SNOMED,Birth,possible
200178005,SNOMED,Birth,possible
200198000,SNOMED,Birth,possible
200199008,SNOMED,Birth,possible
156269006,SNOMED,Birth,possible
200235008,SNOMED,Birth,possible
200236009,SNOMED,Birth,possible
200239002,SNOMED,Birth,possible
56272000,SNOMED,Birth,possible
156274003,SNOMED,Birth,possible
200177000,SNOMED,Birth,possible
200360005,SNOMED,Birth,possible
80113008,SNOMED,Birth,possible
156276001,SNOMED,Birth,possible
200340002,SNOMED,Birth,possible
200341003,SNOMED,Birth,possible
200344006,SNOMED,Birth,possible
156287009,SNOMED,Birth,possible
200432009,SNOMED,Birth,possible
200437003,SNOMED,Birth,possible
156288004,SNOMED,Birth,possible
200438008,SNOMED,Birth,possible
200443001,SNOMED,Birth,possible
156361006,SNOMED,Birth,possible
32698008,SNOMED,Birth,possible
58767000,SNOMED,Birth,possible
157084001,SNOMED,Birth,possible
157085000,SNOMED,Birth,possible
199617004,SNOMED,Birth,possible
199620007,SNOMED,Birth,possible
38206000,SNOMED,Birth,possible
157089006,SNOMED,Birth,possible
157097004,SNOMED,Birth,possible
157091003,SNOMED,Birth,possible
206199003,SNOMED,Birth,possible
206208007,SNOMED,Birth,possible
37384000,SNOMED,Birth,possible
157092005,SNOMED,Birth,possible
90124008,SNOMED,Birth,possible
157094006,SNOMED,Birth,possible
206225009,SNOMED,Birth,possible
157096008,SNOMED,Birth,possible
53785005,SNOMED,Birth,possible
157098009,SNOMED,Birth,possible
206278008,SNOMED,Birth,possible
268831004,SNOMED,Birth,possible
28314004,SNOMED,Birth,possible
157104000,SNOMED,Birth,possible
206276007,SNOMED,Birth,possible
57284007,SNOMED,Birth,possible
157107007,SNOMED,Birth,possible
206281003,SNOMED,Birth,possible
3774009,SNOMED,Birth,possible
46775006,SNOMED,Birth,possible
157108002,SNOMED,Birth,possible
17849001,SNOMED,Birth,possible
157113003,SNOMED,Birth,possible
206321003,SNOMED,Birth,possible
38593000,SNOMED,Birth,possible
157121009,SNOMED,Birth,possible
206362009,SNOMED,Birth,possible
414821002,SNOMED,Birth,possible
157124001,SNOMED,Birth,possible
157125000,SNOMED,Birth,possible
206391007,SNOMED,Birth,possible
206394004,SNOMED,Birth,possible
157124001,SNOMED,Birth,possible
206389004,SNOMED,Birth,possible
85539001,SNOMED,Birth,possible
157127008,SNOMED,Birth,possible
206401003,SNOMED,Birth,possible
206405007,SNOMED,Birth,possible
82986004,SNOMED,Birth,possible
157129006,SNOMED,Birth,possible
206389004,SNOMED,Birth,possible
157135006,SNOMED,Birth,possible
206433007,SNOMED,Birth,possible
359007,SNOMED,Birth,possible
157139000,SNOMED,Birth,possible
73749009,SNOMED,Birth,possible
157147000,SNOMED,Birth,possible
52767006,SNOMED,Birth,possible
157159001,SNOMED,Birth,possible
34831003,SNOMED,Birth,possible
157160006,SNOMED,Birth,possible
206538000,SNOMED,Birth,possible
206551005,SNOMED,Birth,possible
268886003,SNOMED,Birth,possible
276509008,SNOMED,Birth,possible
59928009,SNOMED,Birth,possible
157162003,SNOMED,Birth,possible
87476004,SNOMED,Birth,possible
157165001,SNOMED,Birth,possible
206564006,SNOMED,Birth,possible
206569001,SNOMED,Birth,possible
158386009,SNOMED,Birth,possible
207070002,SNOMED,Birth,possible
274252009,SNOMED,Birth,possible
78144005,SNOMED,Birth,possible
16253001,SNOMED,Birth,possible
169741004,SNOMED,Birth,possible
17466008,SNOMED,Birth,possible
178280004,SNOMED,Birth,possible
180906006,SNOMED,Birth,possible
18260003,SNOMED,Birth,possible
198896000,SNOMED,Birth,possible
267197003,SNOMED,Birth,possible
198992004,SNOMED,Birth,possible
199027009,SNOMED,Birth,possible
199075004,SNOMED,Birth,possible
199225007,SNOMED,Birth,possible
199228009,SNOMED,Birth,possible
199342004,SNOMED,Birth,possible
199392003,SNOMED,Birth,possible
199344003,SNOMED,Birth,possible
199405005,SNOMED,Birth,possible
199409004,SNOMED,Birth,possible
199413006,SNOMED,Birth,possible
199418002,SNOMED,Birth,possible
199432000,SNOMED,Birth,possible
199466009,SNOMED,Birth,possible
199467000,SNOMED,Birth,possible
199472009,SNOMED,Birth,possible
199468005,SNOMED,Birth,possible
199576009,SNOMED,Birth,possible
199579002,SNOMED,Birth,possible
206392000,SNOMED,Birth,possible
24141009,SNOMED,Birth,possible
71028008,SNOMED,Birth,possible
199782009,SNOMED,Birth,possible
199785006,SNOMED,Birth,possible
89700002,SNOMED,Birth,possible
199827008,SNOMED,Birth,possible
199828003,SNOMED,Birth,possible
199831002,SNOMED,Birth,possible
200525003,SNOMED,Birth,possible
199972004,SNOMED,Birth,possible
199973009,SNOMED,Birth,possible
199976001,SNOMED,Birth,possible
9071004,SNOMED,Birth,possible
200013005,SNOMED,Birth,possible
200014004,SNOMED,Birth,possible
200018001,SNOMED,Birth,possible
47236005,SNOMED,Birth,possible
200019009,SNOMED,Birth,possible
200020003,SNOMED,Birth,possible
200023001,SNOMED,Birth,possible
200537001,SNOMED,Birth,possible
200158002,SNOMED,Birth,possible
200159005,SNOMED,Birth,possible
200165005,SNOMED,Birth,possible
200179002,SNOMED,Birth,possible
200180004,SNOMED,Birth,possible
200183002,SNOMED,Birth,possible
200203008,SNOMED,Birth,possible
200268001,SNOMED,Birth,possible
200269009,SNOMED,Birth,possible
200276004,SNOMED,Birth,possible
267280004,SNOMED,Birth,possible
57718004,SNOMED,Birth,possible
200211003,SNOMED,Birth,possible
200229008,SNOMED,Birth,possible
200275000,SNOMED,Birth,possible
609497003,SNOMED,Birth,possible
200277008,SNOMED,Birth,possible
200306002,SNOMED,Birth,possible
200307006,SNOMED,Birth,possible
200312007,SNOMED,Birth,possible
267284008,SNOMED,Birth,possible
200313002,SNOMED,Birth,possible
200314008,SNOMED,Birth,possible
200319003,SNOMED,Birth,possible
200328002,SNOMED,Birth,possible
200329005,SNOMED,Birth,possible
200334009,SNOMED,Birth,possible
6594005,SNOMED,Birth,possible
200345007,SNOMED,Birth,possible
200346008,SNOMED,Birth,possible
200349001,SNOMED,Birth,possible
200350001,SNOMED,Birth,possible
200353004,SNOMED,Birth,possible
51195001,SNOMED,Birth,possible
200354005,SNOMED,Birth,possible
200358008,SNOMED,Birth,possible
200374003,SNOMED,Birth,possible
200433004,SNOMED,Birth,possible
200434005,SNOMED,Birth,possible
200436007,SNOMED,Birth,possible
200435006,SNOMED,Birth,possible
200439000,SNOMED,Birth,possible
200440003,SNOMED,Birth,possible
200442006,SNOMED,Birth,possible
200441004,SNOMED,Birth,possible
200452005,SNOMED,Birth,possible
200453000,SNOMED,Birth,possible
200458009,SNOMED,Birth,possible
200568002,SNOMED,Birth,possible
200454006,SNOMED,Birth,possible
200455007,SNOMED,Birth,possible
200457004,SNOMED,Birth,possible
200456008,SNOMED,Birth,possible
200459001,SNOMED,Birth,possible
200460006,SNOMED,Birth,possible
200465001,SNOMED,Birth,possible
35046003,SNOMED,Birth,possible
200562001,SNOMED,Birth,possible
200567007,SNOMED,Birth,possible
20322005,SNOMED,Birth,possible
206315002,SNOMED,Birth,possible
204507004,SNOMED,Birth,possible
206597007,SNOMED,Birth,possible
233815004,SNOMED,Birth,possible
35604006,SNOMED,Birth,possible
206005002,SNOMED,Birth,possible
76405001,SNOMED,Birth,possible
206065004,SNOMED,Birth,possible
62048002,SNOMED,Birth,possible
206082002,SNOMED,Birth,possible
206086004,SNOMED,Birth,possible
63654005,SNOMED,Birth,possible
206087008,SNOMED,Birth,possible
51327006,SNOMED,Birth,possible
206102001,SNOMED,Birth,possible
55730009,SNOMED,Birth,possible
206188000,SNOMED,Birth,possible
206210009,SNOMED,Birth,possible
206240006,SNOMED,Birth,possible
206255002,SNOMED,Birth,possible
206629005,SNOMED,Birth,possible
206277003,SNOMED,Birth,possible
302963005,SNOMED,Birth,possible
206282005,SNOMED,Birth,possible
206307000,SNOMED,Birth,possible
414822009,SNOMED,Birth,possible
472857006,SNOMED,Birth,possible
206317005,SNOMED,Birth,possible
95619009,SNOMED,Birth,possible
206338004,SNOMED,Birth,possible
206339007,SNOMED,Birth,possible
43424001,SNOMED,Birth,possible
206340009,SNOMED,Birth,possible
26553003,SNOMED,Birth,possible
289331009,SNOMED,Birth,possible
206345004,SNOMED,Birth,possible
206354001,SNOMED,Birth,possible
206426007,SNOMED,Birth,possible
206437008,SNOMED,Birth,possible
206438003,SNOMED,Birth,possible
206440008,SNOMED,Birth,possible
56921004,SNOMED,Birth,possible
206441007,SNOMED,Birth,possible
206451008,SNOMED,Birth,possible
206488006,SNOMED,Birth,possible
206514004,SNOMED,Birth,possible
23205009,SNOMED,Birth,possible
206518001,SNOMED,Birth,possible
32984002,SNOMED,Birth,possible
9170001,SNOMED,Birth,possible
206520003,SNOMED,Birth,possible
55444004,SNOMED,Birth,possible
206524007,SNOMED,Birth,possible
23688003,SNOMED,Birth,possible
206526009,SNOMED,Birth,possible
206528005,SNOMED,Birth,possible
206530007,SNOMED,Birth,possible
37313000,SNOMED,Birth,possible
206539008,SNOMED,Birth,possible
206542002,SNOMED,Birth,possible
78945007,SNOMED,Birth,possible
206543007,SNOMED,Birth,possible
206694007,SNOMED,Birth,possible
206544001,SNOMED,Birth,possible
206570000,SNOMED,Birth,possible
206571001,SNOMED,Birth,possible
34738001,SNOMED,Birth,possible
206621008,SNOMED,Birth,possible
206622001,SNOMED,Birth,possible
206640002,SNOMED,Birth,possible
206641003,SNOMED,Birth,possible
206651002,SNOMED,Birth,possible
206671006,SNOMED,Birth,possible
206691004,SNOMED,Birth,possible
206693001,SNOMED,Birth,possible
206703004,SNOMED,Birth,possible
22399000,SNOMED,Birth,possible
23431000119106,SNOMED,Birth,possible
237348005,SNOMED,Birth,possible
237353000,SNOMED,Birth,possible
237460007,SNOMED,Birth,possible
247415009,SNOMED,Birth,possible
266579006,SNOMED,Birth,possible
267291006,SNOMED,Birth,possible
26746005,SNOMED,Birth,possible
270502007,SNOMED,Birth,possible
2858002,SNOMED,Birth,possible
289084000,SNOMED,Birth,possible
303063000,SNOMED,Birth,possible
30506002,SNOMED,Birth,possible
315919003,SNOMED,Birth,possible
315922001,SNOMED,Birth,possible
34417008,SNOMED,Birth,possible
3468005,SNOMED,Birth,possible
35716006,SNOMED,Birth,possible
362973001,SNOMED,Birth,possible
37762002,SNOMED,Birth,possible
413341007,SNOMED,Birth,possible
413342000,SNOMED,Birth,possible
415073005,SNOMED,Birth,possible
430335007,SNOMED,Birth,possible
431335002,SNOMED,Birth,possible
44174001,SNOMED,Birth,possible
445548006,SNOMED,Birth,possible
47100003,SNOMED,Birth,possible
47821001,SNOMED,Birth,possible
49817004,SNOMED,Birth,possible
54842003,SNOMED,Birth,possible
55613002,SNOMED,Birth,possible
55704005,SNOMED,Birth,possible
55712002,SNOMED,Birth,possible
58703003,SNOMED,Birth,possible
60601008,SNOMED,Birth,possible
64177003,SNOMED,Birth,possible
65377004,SNOMED,Birth,possible
71639005,SNOMED,Birth,possible
67645006,SNOMED,Birth,possible
69840006,SNOMED,Birth,possible
6995000,SNOMED,Birth,possible
703300001,SNOMED,Birth,possible
703301002,SNOMED,Birth,possible
703302009,SNOMED,Birth,possible
703303004,SNOMED,Birth,possible
70611002,SNOMED,Birth,possible
74955002,SNOMED,Birth,possible
7550008,SNOMED,Birth,possible
77604004,SNOMED,Birth,possible
79995002,SNOMED,Birth,possible
80113008,SNOMED,Birth,possible
82178003,SNOMED,Birth,possible
82368005,SNOMED,Birth,possible
86196005,SNOMED,Birth,possible
86569001,SNOMED,Birth,possible
90562004,SNOMED,Birth,possible
95634003,SNOMED,Birth,possible
9635004,SNOMED,Birth,possible
9780006,SNOMED,Birth,possible
111468003,SNOMED,Birth,possible
123307003,SNOMED,Birth,possible
157130001,SNOMED,Birth,possible
206429000,SNOMED,Birth,possible
206431009,SNOMED,Birth,possible
206436004,SNOMED,Birth,possible
25121006,SNOMED,Birth,possible
387705004,SNOMED,Birth,possible
199111004,SNOMED,Birth,possible
700038005,SNOMED,Birth,possible
200416006,SNOMED,Birth,possible
270502007,SNOMED,Birth,possible
644.2,ICD9,Preterm,
644.21,ICD9,Preterm,
765.01,ICD9,Preterm,
765.02,ICD9,Preterm,
765.03,ICD9,Preterm,
765.04,ICD9,Preterm,
765.05,ICD9,Preterm,
765.06,ICD9,Preterm,
765.07,ICD9,Preterm,
765.08,ICD9,Preterm,
765.09,ICD9,Preterm,
765.1,ICD9,Preterm,
765.11,ICD9,Preterm,
765.12,ICD9,Preterm,
765.13,ICD9,Preterm,
765.14,ICD9,Preterm,
765.15,ICD9,Preterm,
765.16,ICD9,Preterm,
765.17,ICD9,Preterm,
765.18,ICD9,Preterm,
765.19,ICD9,Preterm,
774.2,ICD9,Preterm,
776.6,ICD9,Preterm,
778.1,ICD9,Preterm,
O60,ICD10,Preterm,
P07.2,ICD10,Preterm,
P07.21,ICD10,Preterm,
P07.22,ICD10,Preterm,
P07.23,ICD10,Preterm,
P07.24,ICD10,Preterm,
P07.25,ICD10,Preterm,
P07.26,ICD10,Preterm,
P07.3,ICD10,Preterm,
P07.31,ICD10,Preterm,
P07.32,ICD10,Preterm,
P07.33,ICD10,Preterm,
P07.34,ICD10,Preterm,
P07.35,ICD10,Preterm,
P07.36,ICD10,Preterm,
P07.37,ICD10,Preterm,
P07.38,ICD10,Preterm,
P07.39,ICD10,Preterm,
P59.0,ICD10,Preterm,
P61.2,ICD10,Preterm,
P83.0,ICD10,Preterm,
L142z,READ,Preterm,
XE2QQ,READ,Preterm,
Xa1xq,READ,Preterm,
Q432.,READ,Preterm,
Q456.,READ,Preterm,
Q471.,READ,Preterm,
Q471z,READ,Preterm,
Qyu11,READ,Preterm,
Xa0AU,READ,Preterm,
L142z,READ,Preterm,
L142.,READ,Preterm,
Q112.,READ,Preterm,
Q432.,READ,Preterm,
Q456.,READ,Preterm,
Q471.,READ,Preterm,
Q471z,READ,Preterm,
Qyu11,READ,Preterm,
157139000,SNOMED,Preterm,
73749009,SNOMED,Preterm,
199056009,SNOMED,Preterm,
199059002,SNOMED,Preterm,
270496001,SNOMED,Preterm,
282020008,SNOMED,Preterm,
49550006,SNOMED,Preterm,
206539008,SNOMED,Preterm,
206542002,SNOMED,Preterm,
78945007,SNOMED,Preterm,
206621008,SNOMED,Preterm,
395507008,SNOMED,Preterm,
47100003,SNOMED,Preterm,
652.5,ICD9,Atterm,
645.1,ICD9,Postterm,
645.11,ICD9,Postterm,
645.13,ICD9,Postterm,
645.2,ICD9,Postterm,
645.21,ICD9,Postterm,
645.23,ICD9,Postterm,
766.2,ICD9,Postterm,
766.21,ICD9,Postterm,
766.22,ICD9,Postterm,
O48,ICD10,Postterm,
P08.2,ICD10,Postterm,
P08.22,ICD10,Postterm,
Xa0Kb,READ,Postterm,
Xa09e,READ,Postterm,
6355,READ,Postterm,
A94018,ICPC2P,Postterm,
147079004,SNOMED,Postterm,
147084005,SNOMED,Postterm,
16207008,SNOMED,Postterm,
53443007,SNOMED,Postterm,
79995002,SNOMED,Postterm,
277.01,ICD9,Livebirth,
648.01,ICD9,Livebirth,
648.02,ICD9,Livebirth,
648.04,ICD9,Livebirth,
652.2,ICD9,Livebirth,
674.5,ICD9,Livebirth,
675.01,ICD9,Livebirth,
675.02,ICD9,Livebirth,
675.03,ICD9,Livebirth,
675.04,ICD9,Livebirth,
675.1,ICD9,Livebirth,
675.14,ICD9,Livebirth,
675.24,ICD9,Livebirth,
676.1,ICD9,Livebirth,
676.11,ICD9,Livebirth,
676.12,ICD9,Livebirth,
676.13,ICD9,Livebirth,
676.14,ICD9,Livebirth,
676.4,ICD9,Livebirth,
676.9,ICD9,Livebirth,
747.83,ICD9,Livebirth,
760.76,ICD9,Livebirth,
763.84,ICD9,Livebirth,
764.01,ICD9,Livebirth,
764.02,ICD9,Livebirth,
764.03,ICD9,Livebirth,
764.04,ICD9,Livebirth,
764.05,ICD9,Livebirth,
764.06,ICD9,Livebirth,
764.07,ICD9,Livebirth,
764.08,ICD9,Livebirth,
764.09,ICD9,Livebirth,
764.1,ICD9,Livebirth,
764.11,ICD9,Livebirth,
764.13,ICD9,Livebirth,
764.14,ICD9,Livebirth,
764.15,ICD9,Livebirth,
764.16,ICD9,Livebirth,
764.17,ICD9,Livebirth,
764.18,ICD9,Livebirth,
764.19,ICD9,Livebirth,
764.2,ICD9,Livebirth,
764.21,ICD9,Livebirth,
764.22,ICD9,Livebirth,
764.23,ICD9,Livebirth,
764.24,ICD9,Livebirth,
764.25,ICD9,Livebirth,
764.26,ICD9,Livebirth,
764.27,ICD9,Livebirth,
764.28,ICD9,Livebirth,
764.29,ICD9,Livebirth,
765.01,ICD9,Livebirth,
765.02,ICD9,Livebirth,
765.03,ICD9,Livebirth,
765.04,ICD9,Livebirth,
765.05,ICD9,Livebirth,
765.06,ICD9,Livebirth,
765.07,ICD9,Livebirth,
765.08,ICD9,Livebirth,
765.09,ICD9,Livebirth,
765.1,ICD9,Livebirth,
765.21,ICD9,Livebirth,
765.23,ICD9,Livebirth,
765.24,ICD9,Livebirth,
765.25,ICD9,Livebirth,
765.26,ICD9,Livebirth,
765.27,ICD9,Livebirth,
765.28,ICD9,Livebirth,
765.29,ICD9,Livebirth,
766.1,ICD9,Livebirth,
766.21,ICD9,Livebirth,
767.3,ICD9,Livebirth,
767.4,ICD9,Livebirth,
767.7,ICD9,Livebirth,
768.2,ICD9,Livebirth,
768.3,ICD9,Livebirth,
768.4,ICD9,Livebirth,
768.5,ICD9,Livebirth,
768.6,ICD9,Livebirth,
768.7,ICD9,Livebirth,
768.71,ICD9,Livebirth,
768.72,ICD9,Livebirth,
768.73,ICD9,Livebirth,
768.9,ICD9,Livebirth,
770.1,ICD9,Livebirth,
770.11,ICD9,Livebirth,
770.12,ICD9,Livebirth,
770.13,ICD9,Livebirth,
770.15,ICD9,Livebirth,
770.16,ICD9,Livebirth,
770.17,ICD9,Livebirth,
770.18,ICD9,Livebirth,
770.2,ICD9,Livebirth,
770.3,ICD9,Livebirth,
770.5,ICD9,Livebirth,
