event_definition,coding_system,code,code_name,concept,concept_name,tags,origin,system,event_abbreviation,type
Elective termination,MEDCODEID,3369751000006110,Therapeutic termination of pregnancy,C3146284,Therapeutic Abortion Finding,narrow,,P,ELECTTERM,PrA
Elective termination,MEDCODEID,870511000006112,Ruptured tubal preg.removal op,C0404190,Excision of ruptured ectopic tubal pregnancy,narrow,,P,ELECTTERM,PrA
Elective termination,MEDCODEID,273917018,Excision of ruptured ectopic tubal pregnancy,C0404190,Excision of ruptured ectopic tubal pregnancy,narrow,,P,ELECTTERM,PrA
Elective termination,MEDCODEID,870521000006116,Tubal preg. removal op.,C0404190,Excision of ruptured ectopic tubal pregnancy,narrow,,P,ELECTTERM,PrA
Elective termination,MEDCODEID,59478019,Intraligamentous pregnancy,C0269288,Intraligamentous pregnancy,narrow,,P,ELECTTERM,PrA
Elective termination,MEDCODEID,273916010,Excision of ectopic ovarian pregnancy,C0404189,Excision of ectopic ovarian pregnancy,narrow,,P,ELECTTERM,PrA
Elective termination,MEDCODEID,870501000006114,Ovarian preg. removal op.,C0404189,Excision of ectopic ovarian pregnancy,narrow,,P,ELECTTERM,PrA
Elective termination,MEDCODEID,501321010,Mesometric pregnancy,C0269287,Mesometric pregnancy,narrow,,P,ELECTTERM,PrA
Elective termination,MEDCODEID,115533013,Mural pregnancy,C0269287,Mesometric pregnancy,narrow,,P,ELECTTERM,PrA
Elective termination,MEDCODEID,145245010,Cornual pregnancy,C0269286,"Pregnancy, Cornual",narrow,,P,ELECTTERM,PrA
Elective termination,MEDCODEID,131553011,Cervical pregnancy,C0269285,Cervical Pregnancy,narrow,,P,ELECTTERM,PrA
Elective termination,MEDCODEID,305301013,Angular pregnancy,C0404867,"Pregnancy, Angular",narrow,,P,ELECTTERM,PrA
Elective termination,MEDCODEID,305300014,Mesenteric pregnancy,C0404868,Mesenteric pregnancy,narrow,,P,ELECTTERM,PrA
Elective termination,MEDCODEID,7264921000006115,Multiple pregnancy involving intrauterine pregnancy and tubal pregnancy,C2711092,Combined tubal and intrauterine pregnancy,narrow,,P,ELECTTERM,PrA
Elective termination,MEDCODEID,5104881000006111,Unruptured tubal pregnancy,C0404870,Unruptured tubal pregnancy,narrow,,P,ELECTTERM,PrA
Elective termination,MEDCODEID,305298014,Membranous pregnancy,C0404871,Membranous pregnancy,narrow,,P,ELECTTERM,PrA
Elective termination,MEDCODEID,4832971000006117,Fetal or neonatal effect of tubal ectopic pregnancy,C0270015,Fetus or newborn affected by tubal pregnancy,exclude,,P,ELECTTERM,PrA
Elective termination,ICD10_2019,O08.3,Shock following abortion and ectopic and molar pregnancy,C0036974,Shock,possible,,P,ELECTTERM,PrA
Elective termination,ICD10_2019,O07.7,"Other and unspecified failed attempted abortion, complicated by embolism",C0392536,Failed attempted abortion,narrow,,P,ELECTTERM,PrA
Elective termination,ICD10_2019,O07.6,"Other and unspecified failed attempted abortion, complicated by delayed or excessive haemorrhage",C0392536,Failed attempted abortion,narrow,,P,ELECTTERM,PrA
Elective termination,ICD10_2019,O07.5,"Other and unspecified failed attempted abortion, complicated by genital tract and pelvic infection",C0392536,Failed attempted abortion,narrow,,P,ELECTTERM,PrA
Elective termination,ICD10_2019,O07.4,"Failed medical abortion, without complication",C0392536,Failed attempted abortion,narrow,,P,ELECTTERM,PrA
Elective termination,ICD10_2019,O07.3,"Failed medical abortion, with other and unspecified complications",C0392536,Failed attempted abortion,narrow,,P,ELECTTERM,PrA
Elective termination,ICD10_2019,O07.2,"Failed medical abortion, complicated by embolism",C0392536,Failed attempted abortion,narrow,,P,ELECTTERM,PrA
Elective termination,ICD10_2019,O07.1,"Failed medical abortion, complicated by delayed or excessive haemorrhage",C0392536,Failed attempted abortion,narrow,,P,ELECTTERM,PrA
Elective termination,ICD10_2019,O07,Failed attempted abortion,C0392536,Failed attempted abortion,narrow,,P,ELECTTERM,PrA
Elective termination,ICD10_2019,O07.0,"Failed medical abortion, complicated by genital tract and pelvic infection",C0392536,Failed attempted abortion,narrow,,P,ELECTTERM,PrA
Elective termination,ICD10_2019,O07.9,"Other and unspecified failed attempted abortion, without complication",C0392536,Failed attempted abortion,narrow,,P,ELECTTERM,PrA
Elective termination,ICD10_2019,O07.8,"Other and unspecified failed attempted abortion, with other and unspecified complications",C0392536,Failed attempted abortion,narrow,,P,ELECTTERM,PrA
Elective termination,ICD10_2019,P96.4,"Termination of pregnancy, affecting fetus and newborn",C0392535,Termination of pregnancy (procedure),exclude,,P,ELECTTERM,PrA
Elective termination,ICD10_2019,O01,Hydatidiform mole,C0020217,Hydatidiform Mole,exclude,,P,ELECTTERM,PrA
Elective termination,ICD10_2019,O01.9,"Hydatidiform mole, unspecified",C0020217,Hydatidiform Mole,exclude,,P,ELECTTERM,PrA
Elective termination,ICD10_2019,O01.1,Incomplete and partial hydatidiform mole,C0020217,Hydatidiform Mole,exclude,,P,ELECTTERM,PrA
Elective termination,ICD10_2019,O01.0,Classical hydatidiform mole,C0020217,Hydatidiform Mole,exclude,,P,ELECTTERM,PrA
Elective termination,ICD10_2019,O08.2,Embolism following abortion and ectopic and molar pregnancy,C0013922,Embolism,possible,,P,ELECTTERM,PrA
Elective termination,ICD10_2019,O04.33,"AVORT. MED. INCOMP.[IMG] [ITG] pour association de causes fÅ“tale et maternelle,  AVEC COMPLIC. NCA OU SAIOU SEVERE",C0000000,Unassociated custom codes,narrow,,P,ELECTTERM,PrA
Elective termination,ICD10_2019,O04.32,"AVORT. MED. INCOMP.[IMG] [ITG] pour cause maternelle,  AVEC COMPLIC. NCA OU SAI",C0000000,Unassociated custom codes,narrow,,P,ELECTTERM,PrA
Elective termination,ICD10_2019,O04.31,"AVORT. MED. INCOMP [IMG] [ITG] pour cause embryonnaire ou foetale,  AVEC COMPLIC. NCA OU SAI",C0000000,Unassociated custom codes,narrow,,P,ELECTTERM,PrA
Elective termination,ICD10_2019,O04.30,"AVORT. MED. INCOMP.[IVG dans le cadre lÃ©gal],  AVEC COMPLIC. NCA OU SAI",C0000000,Unassociated custom codes,narrow,,P,ELECTTERM,PrA
Elective termination,ICD10_2019,O04.73,"AVORT. MED. COMP. OU SAI.[IMG] [ITG] pour association de causes fÅ“tale et maternelle, COMPLIQ. D'UNE EMBOLIE.",C0000000,Unassociated custom codes,narrow,,P,ELECTTERM,PrA
Elective termination,ICD10_2019,O04.72,"AVORT. MED. COMP. OU SAI.[IMG] [ITG] pour cause maternelle, COMPLIQ. D'UNE EMBOLIE",C0000000,Unassociated custom codes,narrow,,P,ELECTTERM,PrA
Elective termination,ICD10_2019,O04.71,"AVORT. MED. COMP. OU SAI [IMG] [ITG] pour cause embryonnaire ou foetale, COMPLIQ. D'UNE EMBOLIE",C0000000,Unassociated custom codes,narrow,,P,ELECTTERM,PrA
Elective termination,ICD10_2019,O04.70,"AVORT. MED.COMP. OU SAI.[IVG dans le cadre lÃ©gal], COMPLIQ. D'UNE EMBOLIE",C0000000,Unassociated custom codes,narrow,,P,ELECTTERM,PrA
Elective termination,ICD10_2019,Z37.11,"single birth, stillborn child, following a termination of pregnancy for medical reasons",C0000000,Unassociated custom codes,narrow,,P,ELECTTERM,PrA
Elective termination,ICD10_2019,O05.9,"Other abortion, complete or unspecified, without complication",C0000000,Unassociated custom codes,possible,,P,ELECTTERM,PrA
Elective termination,ICD10_2019,O07.37,Sepsis following failed attempted termination of pregnancy,C0000000,Unassociated custom codes,narrow,,P,ELECTTERM,PrA
Elective termination,ICD10_2019,O04.00,"AVORT. MED. INCOMP.[IVG dans le cadre lÃ©gal], COMPLIQ. D'UNE INFECT. GENITO-PELV",C0000000,Unassociated custom codes,narrow,,P,ELECTTERM,PrA
Elective termination,ICD10_2019,O04.88,Urinary tract infection following (induced) termination of pregnancy,C0000000,Unassociated custom codes,narrow,,P,ELECTTERM,PrA
Elective termination,ICD10_2019,O04.43,"AVORT. MED. INCOMP.[IMG] [ITG] pour association de causes fÅ“tale et maternelle, SANS COMPLIC.OU SEVERE",C0000000,Unassociated custom codes,narrow,,P,ELECTTERM,PrA
Elective termination,ICD10_2019,O05.8,"Other abortion, complete or unspecified, with other and unspecified complications",C0000000,Unassociated custom codes,possible,,P,ELECTTERM,PrA
Elective termination,ICD10_2019,O07.38,Urinary tract infection following failed attempted termination of pregnancy,C0000000,Unassociated custom codes,narrow,,P,ELECTTERM,PrA
Elective termination,ICD10_2019,O04.87,Sepsis following (induced) termination of pregnancy,C0000000,Unassociated custom codes,narrow,,P,ELECTTERM,PrA
Elective termination,ICD10_2019,O04.42,"AVORT. MED. INCOMP.[IMG] [ITG] pour cause maternelle, SANS COMPLIC.",C0000000,Unassociated custom codes,narrow,,P,ELECTTERM,PrA
Elective termination,ICD10_2019,O05.7,"Other abortion, complete or unspecified, complicated by embolism",C0000000,Unassociated custom codes,possible,,P,ELECTTERM,PrA
Elective termination,ICD10_2019,O07.39,Failed attempted termination of pregnancy with other complications,C0000000,Unassociated custom codes,narrow,,P,ELECTTERM,PrA
Elective termination,ICD10_2019,O04.86,Cardiac arrest following (induced) termination of pregnancy,C0000000,Unassociated custom codes,narrow,,P,ELECTTERM,PrA
Elective termination,ICD10_2019,O04.41,"AVORT. MED. INCOMP [IMG] [ITG] pour cause embryonnaire ou foetale, SANS COMPLIC.",C0000000,Unassociated custom codes,narrow,,P,ELECTTERM,PrA
Elective termination,ICD10_2019,O05.6,"Other abortion, complete or unspecified, complicated by delayed or excessive haemorrhage",C0000000,Unassociated custom codes,possible,,P,ELECTTERM,PrA
Elective termination,ICD10_2019,O04.85,Other venous complications following (induced) termination of pregnancy,C0000000,Unassociated custom codes,narrow,,P,ELECTTERM,PrA
Elective termination,ICD10_2019,O05.5,"Other abortion, complete or unspecified, complicated by genital tract and pelvic infection",C0000000,Unassociated custom codes,possible,,P,ELECTTERM,PrA
Elective termination,ICD10_2019,O07.33,Metabolic disorder following failed attempted termination of pregnancy,C0000000,Unassociated custom codes,narrow,,P,ELECTTERM,PrA
Elective termination,ICD10_2019,O05.4,"Other abortion, incomplete, without complication",C0000000,Unassociated custom codes,possible,,P,ELECTTERM,PrA
Elective termination,ICD10_2019,O07.34,Damage to pelvic organs following failed attempted termination of pregnancy,C0000000,Unassociated custom codes,narrow,,P,ELECTTERM,PrA
Elective termination,ICD10_2019,O04.03,"AVORT. MED. INCOMP.[IMG] [ITG] pour association de causes fÅ“tale et maternelle, COMPLIQ. D'UNE INFECT. GENITO-PELV.",C0000000,Unassociated custom codes,narrow,,P,ELECTTERM,PrA
Elective termination,ICD10_2019,O05.3,"Other abortion, incomplete, with other and unspecified complications",C0000000,Unassociated custom codes,possible,,P,ELECTTERM,PrA
Elective termination,ICD10_2019,O07.35,Other venous complications following failed attempted termination of pregnancy,C0000000,Unassociated custom codes,narrow,,P,ELECTTERM,PrA
Elective termination,ICD10_2019,O04.02,"AVORT. MED. INCOMP.[IMG] [ITG] pour cause maternelle, COMPLIQ. D'UNE INFECT. GENITO-PELV.",C0000000,Unassociated custom codes,narrow,,P,ELECTTERM,PrA
Elective termination,ICD10_2019,O05.2,"Other abortion, incomplete, complicated by embolism",C0000000,Unassociated custom codes,possible,,P,ELECTTERM,PrA
Elective termination,ICD10_2019,O07.36,Cardiac arrest following failed attempted termination of pregnancy,C0000000,Unassociated custom codes,narrow,,P,ELECTTERM,PrA
Elective termination,ICD10_2019,O04.01,"AVORT. MED. INCOMP [IMG] [ITG] pour cause embryonnaire ou foetale, COMPLIQ. D'UNE INFECT. GENITO-PELV.",C0000000,Unassociated custom codes,narrow,,P,ELECTTERM,PrA
Elective termination,ICD10_2019,O04.89,(Induced) termination of pregnancy with other complications,C0000000,Unassociated custom codes,narrow,,P,ELECTTERM,PrA
Elective termination,ICD10_2019,O05.1,"Other abortion, incomplete, complicated by delayed or excessive haemorrhage",C0000000,Unassociated custom codes,possible,,P,ELECTTERM,PrA
Elective termination,ICD10_2019,O04.80,(Induced) termination of pregnancy with unspecified complications,C0000000,Unassociated custom codes,narrow,,P,ELECTTERM,PrA
Elective termination,ICD10_2019,O05.0,"Other abortion, incomplete, complicated by genital tract and pelvic infection",C0000000,Unassociated custom codes,possible,,P,ELECTTERM,PrA
Elective termination,ICD10_2019,O07.30,Failed attempted termination of pregnancy with unspecified complications,C0000000,Unassociated custom codes,narrow,,P,ELECTTERM,PrA
Elective termination,ICD10_2019,O07.31,Shock following failed attempted termination of pregnancy,C0000000,Unassociated custom codes,narrow,,P,ELECTTERM,PrA
Elective termination,ICD10_2019,O07.32,Renal failure following failed attempted termination of pregnancy,C0000000,Unassociated custom codes,narrow,,P,ELECTTERM,PrA
Elective termination,ICD10_2019,O04.40,"AVORT. MED. INCOMP.[IVG dans le cadre lÃ©gal], SANS COMPLIC.",C0000000,Unassociated custom codes,narrow,,P,ELECTTERM,PrA
Elective termination,ICD10_2019,O04.84,Damage to pelvic organs following (induced) termination of pregnancy,C0000000,Unassociated custom codes,narrow,,P,ELECTTERM,PrA
Elective termination,ICD10_2019,O04.83,Metabolic disorder following (induced) termination of pregnancy,C0000000,Unassociated custom codes,narrow,,P,ELECTTERM,PrA
Elective termination,ICD10_2019,O04.82,Renal failure following (induced) termination of pregnancy,C0000000,Unassociated custom codes,narrow,,P,ELECTTERM,PrA
Elective termination,ICD10_2019,O04.81,Shock following (induced) termination of pregnancy,C0000000,Unassociated custom codes,narrow,,P,ELECTTERM,PrA
Elective termination,ICD10_2019,O06.9,"Unspecified abortion, complete or unspecified, without complication",C0000000,Unassociated custom codes,possible,,P,ELECTTERM,PrA
Elective termination,ICD10_2019,O04.11,"AVORT. MED. INCOMP [IMG] [ITG] pour cause embryonnaire ou foetale, COMPLIQ. D'UNE HEMORR. RETARDEE OU SEVERE",C0000000,Unassociated custom codes,narrow,,P,ELECTTERM,PrA
Elective termination,ICD10_2019,Z37.41,"NAISSANCE GEMELLAIRE, JUMEAUX MORTS-NES, A LA SUITE D1 IMG",C0000000,Unassociated custom codes,narrow,,P,ELECTTERM,PrA
Elective termination,ICD10_2019,O04.10,"AVORT. MED. INCOMP.[IVG dans le cadre lÃ©gal], COMPLIQ. D'UNE HEMORR. RETARDEE OU SEVERE",C0000000,Unassociated custom codes,narrow,,P,ELECTTERM,PrA
Elective termination,ICD10_2019,O04.53,"AVORT. MED. COMP. OU SAI.[IMG] [ITG] pour association de causes fÅ“tale et maternelle, COMPLIQ. D'UNE INFECT. GENITO-PELV.",C0000000,Unassociated custom codes,narrow,,P,ELECTTERM,PrA
Elective termination,ICD10_2019,O04.52,"AVORT. MED. COMP. OU SAI.[IMG] [ITG] pour cause maternelle, COMPLIQ. D'UNE INFECT. GENITO-PELV.",C0000000,Unassociated custom codes,narrow,,P,ELECTTERM,PrA
Elective termination,ICD10_2019,O04.13,"AVORT. MED. INCOMP.[IMG] [ITG] pour association de causes fÅ“tale et maternelle, COMPLIQ. D'UNE HEMORR. RETARDEE OU SEVERE",C0000000,Unassociated custom codes,narrow,,P,ELECTTERM,PrA
