code,code_name,event_abbreviation,event_definition,coding_system,code_issue_dot,concept,concept_name,tags,system,type
56313000,placenta anormal que afecta el manejo de la situación materna,OngoingPregnancy7,Ongoing Pregnancy,SCTSPA,56313000,C0269793,Abnormal placenta affecting management of mother,narrow,P,PrA
57271003,Extraperitoneal cesarean section,BirthNarrow,Birth classified as narrow,SCTSPA,57271003,"","",narrow,P,PrA
57271003,Extraperitoneal cesarean section,BirthNarrow,Birth classified as narrow,SNOMEDCT_US,57271003,"","",narrow,P,PrA
57341009,Meconium peritonitis,OngoingPregnancy1,Ongoing Pregnancy,SNOMEDCT_US,57341009,C0270250,Meconium peritonitis,possible,P,PrA
57341009,peritonitis meconial,OngoingPregnancy1,Ongoing Pregnancy,SCTSPA,57341009,C0270250,Meconium peritonitis,possible,P,PrA
5740008,Pelvic hematoma during delivery,BirthNarrow,Birth classified as narrow,SNOMEDCT_US,5740008,C0269895,Pelvic hematoma during delivery,narrow,P,PrA
5740008,hematoma pélvico durante el parto,BirthNarrow,Birth classified as narrow,SCTSPA,5740008,C0269895,Pelvic hematoma during delivery,narrow,P,PrA
574561000006119,Combined or heterotopic pregnancy,ELECTTERM,Elective termination,MEDCODEID,574561000006119,"","",narrow,P,PrA
574561000006119,Combined or heterotopic pregnancy,EctopicPregnancy,Ectopic Pregnancy,MEDCODEID,574561000006119,"","",narrow,P,PrA
57630001,primer trimestre del embarazo (hallazgo),OngoingPregnancy1,Ongoing Pregnancy,SCTSPA,57630001,"","",narrow,P,PrA
57734001,Legal termination of pregnancy complicated by embolism,ELECTTERM,Elective termination,SNOMEDCT_US,57734001,C0269479,Legal termination of pregnancy complicated by embolism,narrow,P,PrA
57734001,aborto legal complicado por embolia,ELECTTERM,Elective termination,SCTSPA,57734001,C0269479,Legal termination of pregnancy complicated by embolism,narrow,P,PrA
577381000006110,Complication NOS following abortion-ectopic-molar pregnancy,ELECTTERM,Elective termination,MEDCODEID,577381000006110,"","",possible,P,PrA
577461000006111,Complications following abortion-ectopic-molar pregnancies,ELECTTERM,Elective termination,MEDCODEID,577461000006111,"","",possible,P,PrA
577471000006116,Complications following abortion-ectopic-molar pregnancies,ELECTTERM,Elective termination,MEDCODEID,577471000006116,"","",possible,P,PrA
57797005,Termination of pregnancy,ELECTTERM,Elective termination,SNOMEDCT_US,57797005,C1704300,Induced abortion (finding),narrow,P,PrA
57797005,interrupción inducida del embarazo,ELECTTERM,Elective termination,SCTSPA,57797005,C1704300,Induced abortion (finding),narrow,P,PrA
57907009,Gestation period- 36 weeks,Gestation3536weeksUNK,Gestation 35 36 UNK,SNOMEDCT_US,57907009,C0233043,Gestation period- 36 weeks,narrow,P,PrA
57907009,edad gestacional- 36 semanas,Gestation3536weeksUNK,Gestation 35 36 UNK,SCTSPA,57907009,C0233043,Gestation period- 36 weeks,narrow,P,PrA
57907009,edad gestacional- 36 semanas (hallazgo),OngoingPregnancy1,Ongoing Pregnancy,SCTSPA,57907009,"","",narrow,P,PrA
58071009,Legal abortion complicated by delayed AND-OR excessive haemorrhage,ELECTTERM,Elective termination,SNOMEDCT_US,58071009,C0269450,Legally induced abortion- complicated by delayed or excessive hemorrhage- unspecified,narrow,P,PrA
58071009,aborto legal complicado por hemorragia tardía o excesiva,ELECTTERM,Elective termination,SCTSPA,58071009,C0269450,Legally induced abortion- complicated by delayed or excessive hemorrhage- unspecified,narrow,P,PrA
58080013,Ectopic pregnancy,ELECTTERM,Elective termination,MEDCODEID,58080013,"","",narrow,P,PrA
58080013,Ectopic pregnancy,EctopicPregnancy,Ectopic Pregnancy,MEDCODEID,58080013,"","",narrow,P,PrA
58289000,estadio prodrómico de trabajo de parto (hallazgo),BirthNarrow,Birth classified as narrow,SCTSPA,58289000,"","",narrow,P,PrA
58532003,Unwanted pregnancy,OngoingPregnancy7,Ongoing Pregnancy,SNOMEDCT_US,58532003,C0032995,Unwanted pregnancy,narrow,P,PrA
58532003,Unwanted pregnancy,StartofPregnancy,Start of Pregnancy,SNOMEDCT_US,58532003,C0032995,Unwanted pregnancy,possible,P,PrA
58532003,embarazo no deseado,OngoingPregnancy7,Ongoing Pregnancy,SCTSPA,58532003,C0032995,Unwanted pregnancy,narrow,P,PrA
58532003,embarazo no deseado,StartofPregnancy,Start of Pregnancy,SCTSPA,58532003,C0032995,Unwanted pregnancy,possible,P,PrA
58990004,Miscarriage complicated by damage to pelvic organs and-or tissues,SpontaneousAbortion,Spontaneous abortion,SNOMEDCT_US,58990004,C0269403,Miscarriage complicated by damage to pelvic organs and-or tissues,narrow,P,PrA
58990004,aborto espontáneo complicado por lesión de órganos Y-O tejidos pélvicos,SpontaneousAbortion,Spontaneous abortion,SCTSPA,58990004,C0269403,Miscarriage complicated by damage to pelvic organs and-or tissues,narrow,P,PrA
5939002,Failed attempted termination of pregnancy complicated by metabolic disorder,ELECTTERM,Elective termination,SNOMEDCT_US,5939002,C0156588,Failed attempted termination of pregnancy complicated by metabolic disorder,narrow,P,PrA
5939002,intento fallido de aborto complicado por trastorno metabólico,ELECTTERM,Elective termination,SCTSPA,5939002,C0156588,Failed attempted termination of pregnancy complicated by metabolic disorder,possible,P,PrA
59403008,Premature birth of newborn female,Preterm,Preterm delivery,SCTSPA,59403008,"","",narrow,P,PrA
59403008,Premature birth of newborn female,Preterm,Preterm delivery,SNOMEDCT_US,59403008,"","",narrow,P,PrA
59466002,segundo trimestre del embarazo (hallazgo),OngoingPregnancy1,Ongoing Pregnancy,SCTSPA,59466002,"","",narrow,P,PrA
59478019,Intraligamentous pregnancy,ELECTTERM,Elective termination,MEDCODEID,59478019,"","",narrow,P,PrA
59478019,Intraligamentous pregnancy,EctopicPregnancy,Ectopic Pregnancy,MEDCODEID,59478019,"","",narrow,P,PrA
59566000,Oligohydramnios,FGR,Fetal growth restriction,SNOMEDCT_US,59566000,C0079924,Oligohydramnios,possible,P,PrA
59566000,Oligohydramnios,OngoingPregnancy5,Ongoing Pregnancy,SNOMEDCT_US,59566000,C0079924,Oligohydramnios,narrow,P,PrA
59566000,oligoamnios,FGR,Fetal growth restriction,SCTSPA,59566000,C0079924,Oligohydramnios,possible,P,PrA
59566000,oligoamnios,OngoingPregnancy5,Ongoing Pregnancy,SCTSPA,59566000,C0079924,Oligohydramnios,narrow,P,PrA
59859005,Legal termination of pregnancy with laceration of bladder,ELECTTERM,Elective termination,SNOMEDCT_US,59859005,C0269455,Legal termination of pregnancy with laceration of bladder,narrow,P,PrA
59859005,aborto legal con laceración de vejiga,ELECTTERM,Elective termination,SCTSPA,59859005,C0269455,Legal termination of pregnancy with laceration of bladder,narrow,P,PrA
59919008,Failed attempted abortion with complication (disorder),ELECTTERM,Elective termination,SCTSPA,59919008,C0156591,Failed attempted abortion with other specified complications,narrow,P,PrA
59919008,Failed attempted abortion with complication (disorder),ELECTTERM,Elective termination,SNOMEDCT_US,59919008,C0156591,Failed attempted abortion with other specified complications,narrow,P,PrA
59919008,Failed attempted termination of pregnancy with complication,ELECTTERM,Elective termination,SNOMEDCT_US,59919008,C0156592,Failed attempted termination of pregnancy with complication,narrow,P,PrA
59919008,intento fallido de aborto con complicación,ELECTTERM,Elective termination,SCTSPA,59919008,C0156592,Failed attempted termination of pregnancy with complication,possible,P,PrA
60038007,Unsuccessful attempt to induce labor,BirthNarrow,Birth classified as narrow,SNOMEDCT_US,60038007,C0269806,Failed induction of labor,possible,P,PrA
60038007,parto inducido sin éxito,BirthNarrow,Birth classified as narrow,SCTSPA,60038007,C0269806,Failed induction of labor,possible,P,PrA
60330007,Aspiration curettage of uterus for termination of pregnancy,ELECTTERM,Elective termination,SNOMEDCT_US,60330007,C0004050,Aspiration curettage of uterus for termination of pregnancy,narrow,P,PrA
60330007,aborto terapéutico mediante curetaje por aspiración,ELECTTERM,Elective termination,SCTSPA,60330007,C0004050,Aspiration curettage of uterus for termination of pregnancy,narrow,P,PrA
609346005,Disrupted episiotomy wound,BirthPossible3,Birth classified as possible,SNOMEDCT_US,609346005,C3537212,Disrupted episiotomy wound,narrow,P,PrA
609346005,ruptura de herida de episiotomía,BirthPossible3,Birth classified as possible,SCTSPA,609346005,C3537212,Disrupted episiotomy wound,narrow,P,PrA
609415007,trastorno fetal sospechado (situación),OngoingPregnancy7,Ongoing Pregnancy,SCTSPA,609415007,"","",narrow,P,PrA
609446006,Termination of pregnancy with complication,ELECTTERM,Elective termination,SNOMEDCT_US,609446006,C3662201,Termination of pregnancy with complication,narrow,P,PrA
609446006,terminación inducida del embarazo con complicación (trastorno),ELECTTERM,Elective termination,SCTSPA,609446006,"","",narrow,P,PrA
609447002,Induced termination of pregnancy complicated by damage to pelvic organs and-or tissues (disorder),ELECTTERM,Elective termination,SNOMEDCT_US,609447002,C0156472,Legal termination of pregnancy complicated by damage to pelvic organ and-or tissues,narrow,P,PrA
609447002,interrupción inducida del embarazo complicada por daño de órganos y-o tejidos pélvicos (trastorno),ELECTTERM,Elective termination,SCTSPA,609447002,C0156472,Legal termination of pregnancy complicated by damage to pelvic organ and-or tissues,narrow,P,PrA
609449004,Induced termination of pregnancy complicated by embolism (disorder),ELECTTERM,Elective termination,SNOMEDCT_US,609449004,C0269479,Legal termination of pregnancy complicated by embolism,narrow,P,PrA
609449004,interrupción inducida del embarazo complicada por embolia (trastorno),ELECTTERM,Elective termination,SCTSPA,609449004,C0269479,Legal termination of pregnancy complicated by embolism,narrow,P,PrA
609450004,Induced termination of pregnancy complicated by genital-pelvic infection (disorder),ELECTTERM,Elective termination,SNOMEDCT_US,609450004,C0404925,Unspecified legal abortion with genital tract or pelvic infection,narrow,P,PrA
609450004,interrupción inducida del embarazo complicada por infección genitopélvica (trastorno),ELECTTERM,Elective termination,SCTSPA,609450004,C0404925,Unspecified legal abortion with genital tract or pelvic infection,narrow,P,PrA
609452007,Induced termination of pregnancy complicated by renal failure (disorder),ELECTTERM,Elective termination,SNOMEDCT_US,609452007,C0269469,Legal termination of pregnancy complicated by renal failure,narrow,P,PrA
609452007,interrupción inducida del embarazo complicada por insuficiencia renal (trastorno),ELECTTERM,Elective termination,SCTSPA,609452007,C0269469,Legal termination of pregnancy complicated by renal failure,narrow,P,PrA
609453002,Induced termination of pregnancy complicated by shock (disorder),ELECTTERM,Elective termination,SNOMEDCT_US,609453002,C0269476,Legal termination of pregnancy complicated by shock,narrow,P,PrA
609453002,interrupción inducida del embarazo complicada por choque (trastorno),ELECTTERM,Elective termination,SCTSPA,609453002,C0269476,Legal termination of pregnancy complicated by shock,narrow,P,PrA
609485004,Induced termination of pregnancy complicated by sepsis,ELECTTERM,Elective termination,SNOMEDCT_US,609485004,C3662156,Induced termination of pregnancy complicated by sepsis,narrow,P,PrA
609485004,interrupción inducida del embarazo complicada por sepsis (trastorno),ELECTTERM,Elective termination,SCTSPA,609485004,"","",narrow,P,PrA
609496007,Complication occurring during pregnancy,OngoingPregnancy7,Ongoing Pregnancy,SNOMEDCT_US,609496007,C3662149,Complication occurring during pregnancy,narrow,P,PrA
609496007,complicación producida durante el embarazo,OngoingPregnancy7,Ongoing Pregnancy,SCTSPA,609496007,C3662149,Complication occurring during pregnancy,narrow,P,PrA
609563008,diabetes mellitus preexistente en el embarazo (trastorno),OngoingPregnancy1,Ongoing Pregnancy,SCTSPA,609563008,"","",narrow,P,PrA
6096002,presentación pélvica (hallazgo),OngoingPregnancy1,Ongoing Pregnancy,SCTSPA,6096002,"","",narrow,P,PrA
6099009,Weeks pregnant,OngoingPregnancy7,Ongoing Pregnancy,SNOMEDCT_US,6099009,C1135241,Weeks pregnant,narrow,P,PrA
612321000006113,Delayed-excessive haemorrhage following abortive pregnancy,BLEEDING,Pregnancy Bleeding,MEDCODEID,612321000006113,"","",narrow,P,PrA
61586001,parto por extracción con ventosa (procedimiento),BirthNarrow,Birth classified as narrow,SCTSPA,61586001,"","",narrow,P,PrA
61752008,Illegal termination of pregnancy complicated by shock,ELECTTERM,Elective termination,SNOMEDCT_US,61752008,C0269531,Illegal termination of pregnancy complicated by shock,narrow,P,PrA
61752008,aborto ilegal complicado por choque,ELECTTERM,Elective termination,SCTSPA,61752008,C0269531,Illegal termination of pregnancy complicated by shock,narrow,P,PrA
6176008,Mycotic abortion,SpontaneousAbortion,Spontaneous abortion,SNOMEDCT_US,6176008,C0276649,Mycotic abortion,narrow,P,PrA
6176008,aborto micótico,SpontaneousAbortion,Spontaneous abortion,SCTSPA,6176008,C0276649,Mycotic abortion,narrow,P,PrA
62098001,Head not engaged,BirthPossible1,Birth classified as possible,SNOMEDCT_US,62098001,C0426187,Failure of fetal head to enter pelvic brim,narrow,P,PrA
62098001,cabeza fetal no encajada,BirthPossible1,Birth classified as possible,SCTSPA,62098001,C0426187,Failure of fetal head to enter pelvic brim,narrow,P,PrA
621..,Patient currently pregnant,OngoingPregnancy7,Ongoing Pregnancy,RCD2,621..,C0549169,Confirmation of pregnancy,narrow,P,PrA
62131008,Couvelaire uterus (disorder),BLEEDING,Pregnancy Bleeding,SNOMEDCT_US,62131008,"","",narrow,P,PrA
621A.,Pregnancy unplanned ? wanted,OngoingPregnancy7,Ongoing Pregnancy,RCD2,621A.,C0425969,Unplanned pregnancy unknown if child is wanted,narrow,P,PrA
621A.,Pregnancy unplanned ? wanted,StartofPregnancy,Start of Pregnancy,RCD2,621A.,C0425969,Unplanned pregnancy unknown if child is wanted,possible,P,PrA
621C.,Unplanned pregnancy,OngoingPregnancy7,Ongoing Pregnancy,RCD2,621C.,C0041747,Unplanned pregnancy,narrow,P,PrA
621C.,Unplanned pregnancy,StartofPregnancy,Start of Pregnancy,RCD2,621C.,C0041747,Unplanned pregnancy,possible,P,PrA
621Z.,Patient pregnant NOS,OngoingPregnancy7,Ongoing Pregnancy,RCD2,621Z.,C0549206,Patient currently pregnant,narrow,P,PrA
622.5,Incompetence of cervix,OngoingPregnancy7,Ongoing Pregnancy,ICD9CM,622.5,C0007871,Uterine Cervical Incompetence,narrow,P,PrA
62333002,Gestation period- 13 weeks,Gestationlessthan24weeksU,Gestation less than 24 weeks UNK,SCTSPA,62333002,"","",narrow,P,PrA
62333002,Gestation period- 13 weeks,Gestationlessthan24weeksU,Gestation less than 24 weeks UNK,SNOMEDCT_US,62333002,"","",narrow,P,PrA
62333002,edad gestacional- 13 semanas (hallazgo),OngoingPregnancy1,Ongoing Pregnancy,SCTSPA,62333002,"","",narrow,P,PrA
6234006,Second degree perineal laceration,BirthNarrow,Birth classified as narrow,SNOMEDCT_US,6234006,C0269870,Second degree perineal laceration,narrow,P,PrA
6234006,laceración perineal de segundo grado,BirthNarrow,Birth classified as narrow,SCTSPA,6234006,C0269870,Second degree perineal laceration,narrow,P,PrA
6241.,A-N care- elderly primip.,OngoingPregnancy7,Ongoing Pregnancy,RCD2,6241.,C0419556,Antenatal care- elderly primiparous,narrow,P,PrA
62531004,placenta previa marginal (trastorno),BLEEDING,Pregnancy Bleeding,SCTSPA,62531004,"","",possible,P,PrA
62531004,placenta previa marginal (trastorno),OngoingPregnancy1,Ongoing Pregnancy,SCTSPA,62531004,"","",narrow,P,PrA
62612003,Fibrosis of perineum affecting pregnancy,OngoingPregnancy4,Ongoing Pregnancy,SNOMEDCT_US,62612003,C0269759,Fibrosis of perineum affecting pregnancy,narrow,P,PrA
62612003,fibrosis del perineo que afecta el embarazo,OngoingPregnancy4,Ongoing Pregnancy,SCTSPA,62612003,C0269759,Fibrosis of perineum affecting pregnancy,narrow,P,PrA
62966009,estadio embrionario- 26 semanas,Gestation2526weeksCHILD,Gestation 25 26 weeks CHILD,SCTSPA,62966009,C1261107,Structure of embryo stage- 26 weeks,narrow,P,PrA
62X..,Length of gestation,OngoingPregnancy7,Ongoing Pregnancy,RCD2,62X..,C1135241,Weeks pregnant,narrow,P,PrA
63020008,Infection of genitourinary tract in pregnancy,OngoingPregnancy7,Ongoing Pregnancy,SNOMEDCT_US,63020008,C0156756,Genitourinary tract infection in pregnancy,narrow,P,PrA
63020008,infección del aparato genitourinario en el embarazo,OngoingPregnancy7,Ongoing Pregnancy,SCTSPA,63020008,C0156756,Genitourinary tract infection in pregnancy,narrow,P,PrA
631,Other abnormal products of conception,OngoingPregnancy7,Ongoing Pregnancy,ICD9CM,631,C3161120,"",narrow,P,PrA
631.0,Inappropriate change in quantitative human chorionic gonadotropin (hCG) in early pregnancy,OngoingPregnancy1,Ongoing Pregnancy,ICD9CM,631.0,C3161120,Inappropriate change in quantitative human chorionic gonadotropin (hCG) in early pregnancy,narrow,P,PrA
631.8,Blighted ovum,EctopicPregnancy,Ectopic Pregnancy,MTHICD9,631.8,C0266648,Blighted ovum,narrow,P,PrA
63110000,Gestation period- 7 weeks,Gestationlessthan24weeksU,Gestation less than 24 weeks UNK,SNOMEDCT_US,63110000,C0233014,Gestation period- 7 weeks,narrow,P,PrA
63110000,edad gestacional- 7 semanas,Gestationlessthan24weeksU,Gestation less than 24 weeks UNK,SCTSPA,63110000,C0233014,Gestation period- 7 weeks,narrow,P,PrA
63110000,edad gestacional- 7 semanas (hallazgo),OngoingPregnancy1,Ongoing Pregnancy,SCTSPA,63110000,"","",narrow,P,PrA
632,Missed abortion,SpontaneousAbortion,Spontaneous abortion,ICD9CM,632,C0000814,Missed abortion,possible,P,PrA
632,Missed abortion,StillBirth,Stillbirth,ICD9CM,632,C0000814,Missed abortion,possible,P,PrA
633,Ectopic pregnancy,EctopicPregnancy,Ectopic Pregnancy,ICD9CM,633,C0032987,Ectopic Pregnancy,narrow,P,PrA
633.0,Abdominal pregnancy,EctopicPregnancy,Ectopic Pregnancy,ICD9CM,633.0,C0032984,Pregnancy- Abdominal,narrow,P,PrA
633.0,Intraperitoneal pregnancy,EctopicPregnancy,Ectopic Pregnancy,MTHICD9,633.0,C0269284,Intraperitoneal pregnancy,narrow,P,PrA
633.00,Abdominal pregnancy without intrauterine pregnancy,EctopicPregnancy,Ectopic Pregnancy,ICD9CM,633.00,C1135231,abdominal pregnancy without intrauterine pregnancy,narrow,P,PrA
633.1,Fallopian pregnancy,EctopicPregnancy,Ectopic Pregnancy,MTHICD9,633.1,C0032994,Pregnancy- Tubal,narrow,P,PrA
633.1,Tubal pregnancy,EctopicPregnancy,Ectopic Pregnancy,ICD9CM,633.1,C0032994,Pregnancy- Tubal,narrow,P,PrA
633.10,Tubal pregnancy without intrauterine pregnancy,EctopicPregnancy,Ectopic Pregnancy,ICD9CM,633.10,"","",narrow,P,PrA
633.2,Ovarian pregnancy,EctopicPregnancy,Ectopic Pregnancy,ICD9CM,633.2,C0032991,Pregnancy- Ovarian,narrow,P,PrA
633.20,Ovarian pregnancy without intrauterine pregnancy,EctopicPregnancy,Ectopic Pregnancy,ICD9CM,633.20,C1135235,ovarian pregnancy without intrauterine pregnancy,narrow,P,PrA
